batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
62,79,3,77,67,4,0,0,1,4.930257797241211,4.105329513549806,4.696369171142578,4.601025581359863,4.621833562850952
6,113,7,19,6,1,1,1,1,4.67228889465332,4.430532455444336,4.477858543395996,4.499459266662598,4.48647141456604
38,347,3,12,19,1,0,0,0,80.06000518798828,79.54931259155273,79.77187633514404,79.78167533874513,79.77592945098877
49,96,1,46,42,4,0,0,0,1.4111995697021484,0.7805824279785156,1.1616945266723633,1.1054039001464844,1.1077821254730225
23,363,3,22,2,1,1,1,1,51.6660213470459,50.21929740905762,50.73332786560058,50.73704719543457,50.68564414978027
62,223,2,17,8,4,0,1,1,4.506349563598633,3.6828517913818364,4.182696342468262,4.118895530700684,4.124969244003297
12,85,3,35,96,1,1,1,0,6.647348403930664,5.604028701782227,6.592631340026856,6.253504753112793,6.28545880317688
49,172,3,7,42,3,0,1,0,5.084514617919922,4.1429996490478525,4.2650699615478525,4.408812522888184,4.357576370239259
22,63,6,91,157,2,0,1,1,16.86549186706543,15.49673080444336,15.772223472595215,15.89198112487793,15.819698572158813
2,113,2,14,42,2,1,1,0,0.705718994140625,0.3843307495117188,0.4405975341796875,0.4908084869384766,0.4772543907165527
15,483,6,8,14,3,1,0,1,8.208513259887695,7.039070129394531,7.4307918548583975,7.608628273010254,7.604837417602539
42,122,2,29,31,3,0,0,1,2.9647350311279297,2.086162567138672,2.7843713760375977,2.684140205383301,2.723813056945801
36,271,4,20,6,1,0,0,0,46.20766639709473,45.71104049682617,45.96531391143799,45.9660530090332,45.96772789955139
9,157,3,34,20,3,1,1,1,1.6045570373535156,1.2845993041992188,1.3643503189086914,1.4079809188842771,1.3988316059112549
35,231,3,21,34,3,1,0,1,7.0471763610839835,6.0193538665771475,6.628751754760742,6.657266616821289,6.68826699256897
11,440,4,11,1,4,0,1,0,8.358955383300781,5.25355339050293,5.554080009460449,5.765748023986816,5.505621433258057
26,464,5,20,12,1,1,0,0,184.17048454284668,181.8234920501709,183.17306041717532,183.02257061004642,183.02896618843081
2,155,2,23,2,3,0,0,0,0.3197193145751953,0.2639293670654297,0.2892017364501953,0.2911806106567383,0.2910196781158447
50,306,3,18,17,1,0,0,1,88.35101127624512,87.20541000366211,87.6774787902832,87.75303363800049,87.7467393875122
20,109,7,90,4,4,1,0,0,9.105920791625977,5.6633949279785165,6.19041919708252,6.743502616882324,6.583213806152344
58,45,4,119,141,1,1,0,1,48.41208457946777,47.87826538085938,48.20322990417481,48.18007946014404,48.18880558013916
56,255,3,36,32,1,0,1,0,145.95079421997067,145.17521858215332,145.5526351928711,145.55339813232422,145.55099606513974
50,345,2,2,1,4,0,1,1,4.4722557067871085,2.971887588500977,3.064274787902832,3.4060001373291016,3.326982259750366
48,88,1,23,24,3,0,1,1,1.2919902801513672,0.7970333099365234,1.0035037994384766,1.0420560836791992,1.0414421558380127
34,408,2,22,18,3,1,0,1,13.366222381591795,13.200759887695312,13.275980949401855,13.278651237487793,13.277441263198853
49,107,1,15,24,1,1,0,0,6.392240524291992,6.0820579528808585,6.223082542419434,6.237626075744629,6.23774528503418
33,282,3,32,10,1,1,0,0,43.77818107604981,42.55819320678711,43.007493019104004,43.0924654006958,43.07353496551514
36,334,3,23,15,3,1,0,1,12.60089874267578,11.404991149902346,12.035489082336426,11.99648380279541,11.994868516921995
11,189,1,19,15,4,1,1,1,0.60272216796875,0.3597736358642578,0.4416704177856445,0.4703283309936523,0.4675984382629394
42,185,2,42,50,1,1,1,0,61.4473819732666,60.71996688842773,60.98592281341553,61.06266975402832,61.05741858482361
14,453,4,6,6,4,1,0,1,2.9704570770263667,2.611398696899414,2.918720245361328,2.8855800628662114,2.909243106842041
16,489,3,19,15,4,0,1,1,7.586240768432617,6.966114044189452,7.525444030761719,7.484173774719237,7.536172866821289
1,338,1,5,24,3,1,1,0,0.8170604705810547,0.4963874816894531,0.6358623504638672,0.6235122680664062,0.6152093410491943
21,487,1,10,5,1,1,0,0,13.28420639038086,12.767314910888672,12.845277786254885,12.879538536071776,12.84298300743103
26,498,2,4,7,1,1,0,1,48.27404022216797,48.13051223754883,48.17688465118408,48.18964004516602,48.18648099899292
55,289,2,27,25,3,0,0,1,14.124155044555664,13.311624526977539,13.734698295593262,13.73744010925293,13.742327690124512
47,76,2,32,84,2,1,0,1,4.3146610260009775,2.63214111328125,3.2322406768798833,3.2771587371826167,3.228098154067993
41,440,3,15,10,1,0,0,0,131.70742988586426,131.17337226867676,131.34181499481198,131.39522075653076,131.38392567634585
38,460,5,12,19,2,1,0,1,57.89494514465332,57.17945098876953,57.521939277648926,57.53829479217529,57.53856897354126
16,134,7,60,38,2,0,1,1,19.725322723388672,19.15454864501953,19.594669342041016,19.5481538772583,19.57520842552185
36,40,6,204,179,1,0,0,0,87.48865127563477,86.29131317138672,86.6619348526001,86.75343990325928,86.71930432319641
13,481,5,5,2,1,1,1,1,50.40717124938965,49.77822303771973,50.205349922180176,50.14214515686035,50.154507160186775
55,258,2,1,35,3,1,1,0,13.905525207519533,12.93039321899414,13.177037239074707,13.335585594177244,13.314992189407349
15,368,1,2,12,2,1,0,0,4.947662353515625,3.9970874786376953,4.342198371887207,4.407382011413574,4.391133785247804
36,296,1,6,21,1,0,0,0,32.70959854125977,32.087326049804695,32.16493129730225,32.2476863861084,32.20999240875244
16,70,1,9,42,3,0,1,0,0.5040168762207031,0.2467632293701172,0.2709627151489258,0.3145456314086914,0.2993345260620117
25,116,2,75,68,4,0,0,1,2.636432647705078,1.9378662109375,2.3984909057617188,2.291488647460937,2.2925734519958496
31,227,1,16,33,3,1,1,1,4.90117073059082,3.760814666748047,4.683494567871094,4.461669921875,4.494339227676392
6,37,2,127,222,4,0,1,1,0.6060600280761719,0.3590583801269531,0.3991127014160156,0.4142522811889648,0.3971755504608154
23,304,2,12,8,4,0,0,0,2.4564266204833984,1.8100738525390625,1.9979476928710935,2.0785570144653316,2.0648837089538574
38,283,7,7,3,4,1,1,1,7.110595703125,6.83140754699707,6.934165954589844,6.936860084533691,6.928324699401856
16,205,4,31,4,1,1,1,0,20.30014991760254,19.63019371032715,19.862055778503414,19.95482444763184,19.952237606048588
47,90,3,45,67,1,1,0,0,26.89933776855469,26.386022567749023,26.63660049438477,26.63896083831787,26.63803100585937
3,316,6,24,19,4,0,0,0,1.7704963684082031,1.5032291412353516,1.566171646118164,1.5844583511352541,1.571357250213623
7,430,5,5,17,2,0,1,1,7.157325744628906,6.495475769042969,6.869673728942871,6.804990768432617,6.799638271331787
43,472,4,14,9,3,1,1,1,20.6298828125,20.023345947265625,20.488619804382324,20.46389579772949,20.49821615219116
37,188,4,14,21,2,1,1,0,7.929086685180664,6.897926330566406,7.7124834060668945,7.499408721923827,7.520884275436401
24,324,6,2,11,3,1,1,0,5.13005256652832,4.3680667877197275,4.4585466384887695,4.59592342376709,4.557639360427856
11,60,3,71,133,2,0,0,0,1.9881725311279297,1.6722679138183594,1.7639398574829102,1.7871856689453125,1.7764270305633545
7,339,6,15,11,2,1,1,0,8.163690567016603,7.7056884765625,7.79879093170166,7.879328727722168,7.865488529205322
41,394,2,8,24,1,1,1,0,109.32803153991699,108.68239402770996,108.89267921447754,108.9625120162964,108.95183682441713
59,288,2,11,31,4,1,0,1,8.186817169189451,7.763862609863281,8.026480674743652,8.030009269714355,8.043676614761353
45,43,5,170,19,3,1,0,0,8.068323135375978,7.25865364074707,7.6100826263427725,7.583355903625487,7.563322782516479
17,135,2,49,9,4,1,0,1,1.3840198516845703,0.9293556213378906,1.2295246124267578,1.1867046356201172,1.1942088603973389
57,198,5,11,20,1,0,1,0,68.2656764984131,67.58689880371094,68.05801391601561,68.05484294891357,68.08698177337646
1,474,2,1,19,2,1,1,0,0.9837150573730468,0.6346702575683594,0.812530517578125,0.8299827575683594,0.8351802825927734
31,485,4,4,15,4,0,0,1,6.9048404693603525,5.350828170776367,6.0689449310302725,6.04403018951416,6.02307915687561
19,175,4,32,19,4,0,0,1,2.7322769165039062,2.3186206817626958,2.492904663085937,2.4798870086669917,2.468496561050415
41,455,1,13,12,2,0,1,1,24.51014518737793,24.178266525268555,24.326086044311523,24.35367107391357,24.35603737831116
21,137,5,37,67,4,0,1,1,5.24592399597168,4.434347152709961,5.103707313537598,4.911184310913086,4.928946495056152
40,210,4,30,38,2,1,0,1,23.241758346557614,22.65763282775879,22.91345596313477,22.904086112976074,22.892683744430546
44,184,5,4,1,1,1,0,1,23.355484008789066,22.746562957763672,22.909998893737797,22.92768955230713,22.89685606956482
37,267,6,36,5,4,1,1,0,25.59041976928711,24.80006217956543,24.83475208282471,24.91097450256348,24.839907884597782
49,311,1,22,26,4,1,1,1,7.031440734863281,5.525827407836914,6.6771507263183585,6.531596183776856,6.594836711883545
11,289,5,1,16,3,1,1,0,1.9872188568115237,1.6307830810546875,1.9125938415527344,1.8688917160034182,1.8838644027709959
6,289,5,27,20,3,0,0,0,3.9994716644287114,3.7374496459960938,3.78572940826416,3.8272380828857417,3.8169324398040767
13,206,5,45,43,4,0,0,1,7.111072540283202,6.3931941986083975,6.986498832702638,6.856179237365723,6.882190704345702
60,454,3,6,20,2,1,1,0,69.18668746948242,68.4072971343994,68.5276985168457,68.56567859649658,68.5078501701355
12,495,6,12,19,2,1,1,0,29.13093566894531,28.59950065612793,28.8083553314209,28.821420669555664,28.810471296310425
21,144,7,41,1,3,1,1,0,11.714458465576172,10.51187515258789,10.824322700500488,10.909152030944824,10.858148336410522
47,173,6,47,26,2,1,0,1,54.833412170410156,53.93052101135254,54.29983139038086,54.328227043151855,54.314792156219475
42,12,2,62,126,3,1,1,0,0.42366981506347656,0.2112388610839844,0.3912448883056641,0.3617763519287109,0.3728568553924561
48,331,2,8,15,1,1,1,0,66.84684753417969,66.41459465026854,66.57266616821289,66.58031940460205,66.56771898269653
44,196,3,20,4,4,0,1,0,3.7553310394287114,3.3109188079833984,3.5768747329711914,3.5577297210693364,3.563880920410156
34,345,3,3,21,4,0,1,0,4.828929901123047,4.035234451293944,4.084229469299316,4.1811466217041025,4.118412733078003
19,331,6,2,16,1,0,1,1,34.42072868347168,34.181594848632805,34.304141998291016,34.310197830200195,34.312456846237176
41,164,4,56,37,1,1,0,1,84.46002006530763,83.2071304321289,83.80520343780519,83.79700183868408,83.78785848617555
3,379,2,1,15,1,0,0,1,6.8666934967041025,5.086660385131836,6.111025810241699,6.0259342193603525,6.038248538970947
22,34,5,214,9,1,1,1,1,8.915424346923828,8.452653884887695,8.631110191345215,8.662247657775879,8.656799793243406
5,460,3,4,14,4,1,1,0,1.4278888702392578,1.0199546813964844,1.0519027709960938,1.113748550415039,1.0862052440643308
64,135,2,11,65,3,1,0,0,6.388664245605469,5.866050720214844,6.218671798706055,6.147956848144531,6.153106689453125
37,220,4,16,29,4,0,0,1,4.81724739074707,4.1718482971191415,4.677772521972656,4.595541954040527,4.620790481567383
46,147,1,52,18,1,0,0,0,11.022806167602539,10.85042953491211,10.970234870910645,10.956883430480957,10.961949825286863
21,371,2,20,24,4,0,1,1,5.486249923706055,4.970073699951172,5.102992057800293,5.138254165649414,5.115777254104613
29,326,5,3,14,3,0,0,0,5.722999572753906,5.310535430908203,5.55109977722168,5.50229549407959,5.498677492141724
16,493,7,6,12,1,1,1,1,108.36362838745116,104.72536087036131,105.04913330078124,105.3468942642212,105.04749417304993
49,323,7,14,21,1,1,1,1,296.12040519714355,290.81392288208013,291.9436693191528,292.7170753479004,292.5295531749725
3,457,7,17,5,2,0,1,0,8.113622665405272,7.953643798828125,8.000731468200684,8.015346527099611,8.010774850845339
54,475,2,3,1,1,1,1,1,99.5185375213623,96.99034690856934,97.76639938354492,98.144793510437,98.1173813343048
5,121,7,80,81,2,1,0,0,11.955738067626953,11.365175247192385,11.602520942687988,11.617588996887207,11.606872081756592
55,412,7,16,17,3,1,1,1,64.80002403259277,63.99822235107422,64.26930427551271,64.27488327026367,64.24382328987122
54,216,6,45,11,2,1,0,1,76.66587829589844,75.6857395172119,76.10118389129639,76.18646621704102,76.18913054466249
45,213,4,41,37,4,0,1,1,16.299724578857422,15.68317413330078,16.203522682189938,16.129827499389652,16.164422035217285
59,385,4,20,6,2,0,1,1,41.62931442260742,41.01085662841797,41.25523567199707,41.28904342651367,41.28128290176392
37,471,6,14,7,3,0,0,0,31.67343139648437,30.198097229003906,30.36201000213623,30.480408668518066,30.36656975746155
9,355,3,22,25,1,0,1,0,34.824371337890625,34.1794490814209,34.5994234085083,34.537410736083984,34.54628586769104
11,244,3,2,7,2,0,1,1,2.5494098663330083,2.0434856414794917,2.175211906433105,2.2204875946044917,2.2014975547790527
38,123,3,30,56,1,1,1,0,33.826351165771484,33.288240432739265,33.585548400878906,33.582258224487305,33.58849883079529
14,489,7,15,13,1,1,0,1,172.91498184204102,171.94867134094238,172.3778247833252,172.44346141815188,172.4463701248169
23,56,4,115,44,4,0,1,0,2.164602279663086,1.9998550415039065,2.1163225173950195,2.1043777465820312,2.109915018081665
32,271,5,14,32,1,0,0,0,86.38620376586914,85.9823226928711,86.22157573699951,86.20154857635498,86.2058699131012
36,341,3,2,4,1,0,1,1,41.93472862243652,41.72134399414063,41.85116291046143,41.84186458587647,41.84532165527344
58,498,4,19,14,4,1,1,0,36.76104545593262,35.63094139099121,35.771012306213386,35.95929145812988,35.900115966796875
22,332,5,2,17,2,0,1,0,12.904882431030273,12.629508972167967,12.73024082183838,12.744975090026855,12.739419937133787
14,346,1,25,1,1,1,0,0,4.981756210327148,4.7059059143066415,4.879593849182129,4.852581024169922,4.854768514633179
56,172,2,27,30,3,1,1,0,5.9142112731933585,5.5632591247558585,5.646824836730957,5.67164421081543,5.654871463775635
62,377,3,18,24,4,0,0,0,17.918825149536133,16.793251037597653,17.409324645996097,17.365622520446774,17.368018627166748
11,460,4,17,9,4,0,0,1,5.513429641723633,4.892349243164063,5.3299665451049805,5.255937576293945,5.26919960975647
63,166,2,46,15,4,0,0,1,5.49769401550293,4.8580169677734375,5.32376766204834,5.208349227905273,5.215972661972046
36,83,1,20,31,1,0,1,1,3.2052993774414062,2.3202896118164062,2.9194355010986333,2.803826332092285,2.81408429145813
53,86,5,29,58,3,1,1,1,5.6493282318115225,5.1422119140625,5.430817604064941,5.401849746704102,5.403369665145874
1,3,2,3206,2635,4,0,0,0,14.415740966796875,12.496232986450195,12.819766998291016,13.087844848632812,12.995809316635132
36,511,1,11,16,4,1,1,0,10.547876358032227,10.03718376159668,10.290980339050293,10.283398628234863,10.281115770339968
11,443,5,9,15,1,1,1,1,47.95551300048828,47.31583595275879,47.56879806518555,47.59507179260254,47.58492112159729
32,203,7,29,38,3,0,1,1,21.641016006469727,20.944595336914066,21.274089813232425,21.297383308410645,21.29852771759033
22,342,5,21,7,2,0,0,1,23.14567565917969,22.11928367614746,22.229671478271484,22.460508346557614,22.417515516281128
58,3,3,1971,2869,1,1,1,1,36.89432144165039,36.16857528686523,36.66985034942628,36.589765548706055,36.604344844818115
63,176,3,6,47,1,1,0,1,49.94416236877442,49.49808120727539,49.68762397766113,49.68843460083008,49.680262804031365
7,212,5,44,12,4,1,1,0,3.0372142791748047,2.95710563659668,2.9963254928588867,3.004288673400879,3.006070852279663
47,336,5,26,16,1,1,0,1,247.9238510131836,246.99974060058597,247.49600887298584,247.4700927734375,247.47216701507568
34,221,4,16,37,3,1,1,1,6.224870681762695,5.144357681274414,5.418062210083008,5.537247657775879,5.50040602684021
54,315,5,28,13,2,1,0,0,66.02811813354492,65.28067588806152,65.56308269500732,65.6292200088501,65.62292575836182
9,60,4,136,36,2,1,0,1,3.0763149261474614,2.256155014038086,2.6347637176513667,2.630448341369629,2.6215016841888428
41,131,3,60,29,3,1,1,1,7.657051086425781,7.001161575317383,7.569313049316406,7.491946220397949,7.532656192779541
64,413,4,2,8,1,1,1,0,122.64204025268556,122.08056449890137,122.18070030212402,122.25937843322754,122.23389744758606
48,502,6,1,12,1,0,1,1,193.36795806884768,192.27099418640137,192.7057504653931,192.7553653717041,192.739337682724
59,386,1,3,4,4,0,1,0,5.76019287109375,4.782676696777344,5.2672624588012695,5.35423755645752,5.374938249588013
28,381,1,21,12,4,0,1,0,4.871845245361328,3.9188861846923833,4.357337951660156,4.375290870666504,4.370272159576416
16,482,6,3,1,2,1,0,1,17.19975471496582,16.431331634521484,16.919255256652832,16.860055923461914,16.87118411064148
55,351,5,22,8,1,0,1,1,232.4461936950684,230.2701473236084,231.07600212097168,231.29227161407468,231.27579689025882
24,273,5,14,2,4,0,1,0,5.298137664794922,4.580259323120117,4.716277122497559,4.756045341491699,4.710257053375244
12,501,6,11,17,2,0,0,0,28.77306938171387,28.52010726928711,28.67114543914795,28.65269184112549,28.65421772003174
39,3,2,294,2302,3,1,1,1,1.6961097717285156,0.6844997406005859,1.018524169921875,1.081395149230957,1.0541677474975586
42,280,1,17,22,2,1,1,0,16.8304443359375,16.13783836364746,16.318202018737793,16.358590126037598,16.327202320098873
58,243,2,24,3,2,0,0,0,9.538888931274414,9.385108947753906,9.427189826965332,9.445977210998537,9.441971778869627
52,467,4,5,13,3,0,0,1,19.26898956298828,18.80145072937012,19.09923553466797,19.0828800201416,19.0947949886322
58,358,1,5,10,2,0,1,1,20.243406295776367,19.44756507873535,19.750356674194336,19.80431079864502,19.79401707649231
53,444,4,6,7,1,1,0,0,112.0915412902832,111.30237579345705,111.57095432281494,111.62362098693848,111.60528659820557
39,496,1,4,3,4,0,0,1,4.6525001525878915,4.358053207397462,4.477858543395996,4.49681282043457,4.494696855545044
55,244,7,35,6,3,1,0,0,52.3524284362793,51.85651779174805,51.98991298675537,52.037978172302246,52.02135443687439
31,162,1,29,48,3,1,1,1,3.909826278686523,2.4459362030029297,3.5183429718017583,3.4211397171020512,3.481954336166382
1,434,2,12,21,4,0,0,1,0.5810260772705078,0.3371238708496094,0.3857612609863281,0.4293203353881836,0.4218816757202149
16,26,1,295,75,3,0,1,0,0.492095947265625,0.2696514129638672,0.3123283386230469,0.32088756561279297,0.3058910369873047
1,207,7,44,2,3,0,0,0,1.116037368774414,1.0251998901367188,1.0848045349121094,1.076197624206543,1.0775923728942869
35,123,2,47,30,4,1,0,1,2.33316421508789,1.8203258514404297,2.2493600845336914,2.180767059326172,2.206772565841675
18,33,1,127,206,4,1,0,1,0.408172607421875,0.2808570861816406,0.28967857360839844,0.31986236572265625,0.3136992454528809
61,36,4,5,101,4,1,1,1,0.6260871887207031,0.3371238708496094,0.4476308822631836,0.4545211791992188,0.4477500915527344
50,392,7,19,20,3,1,1,1,64.30721282958984,63.65013122558594,63.921332359313965,63.94696235656738,63.939034938812256
16,155,3,31,2,4,0,1,0,1.1627674102783203,1.1031627655029297,1.1243820190429688,1.1274337768554688,1.1260509490966797
33,31,5,265,167,2,0,1,1,16.804695129394528,14.791250228881836,15.87224006652832,15.932941436767578,15.966683626174927
17,60,7,141,93,2,0,1,0,19.49787139892578,16.1590576171875,17.617106437683105,17.61627197265625,17.563223838806152
33,501,1,11,17,1,1,1,0,93.7490463256836,93.21260452270508,93.4807062149048,93.48444938659668,93.48535537719728
34,393,2,14,3,1,1,0,0,44.164419174194336,43.23530197143555,43.417930603027344,43.46685409545898,43.40860247612
2,75,3,56,80,3,1,1,1,0.8420944213867188,0.4162788391113281,0.4360675811767578,0.4782438278198242,0.4405081272125244
44,129,2,71,10,3,1,0,1,4.734516143798828,4.141092300415038,4.581928253173828,4.557156562805176,4.586994647979736
26,196,1,3,4,3,1,0,1,1.4221668243408203,0.9212493896484376,1.0406970977783203,1.076054573059082,1.052141189575195
3,107,4,24,71,4,0,0,1,0.5166530609130859,0.42057037353515625,0.4649162292480469,0.4637241363525391,0.4625022411346436
55,222,3,33,26,3,1,1,0,13.084888458251953,12.588977813720705,12.65239715576172,12.703561782836914,12.67021894454956
22,45,4,67,85,3,1,0,1,1.7347335815429688,1.306772232055664,1.5972852706909182,1.5483379364013672,1.55523419380188
39,471,6,15,5,4,0,1,0,26.80253982543945,26.11255645751953,26.226520538330078,26.35607719421387,26.33070945739746
20,120,2,62,62,4,1,0,0,2.1402835845947266,1.341104507446289,1.6196966171264648,1.6188621520996094,1.5884041786193848
4,132,1,59,74,4,0,1,0,0.5865097045898438,0.2987384796142578,0.33354759216308594,0.3690242767333984,0.3506243228912353
27,180,3,46,41,4,1,1,1,5.6498050689697275,5.048990249633789,5.580306053161621,5.518770217895508,5.561113357543945
32,46,6,151,81,1,0,0,0,40.57908058166504,40.11416435241699,40.2379035949707,40.2705192565918,40.25149345397949
64,213,4,2,4,4,0,1,1,2.4268627166748047,2.0053386688232417,2.2221803665161133,2.2431135177612305,2.2498667240142822
37,353,2,9,21,1,0,1,1,69.15807723999022,68.79496574401854,69.01884078979492,69.00045871734619,69.00644302368164
41,297,4,9,16,4,0,0,0,5.205392837524414,4.485130310058594,4.517316818237305,4.620575904846191,4.564404487609863
9,76,2,75,83,3,1,1,0,1.077890396118164,0.6670951843261719,0.8366107940673828,0.8379220962524414,0.8292794227600098
61,84,4,16,74,2,1,1,0,6.951332092285156,5.187749862670898,5.983471870422362,5.901956558227539,5.860060453414918
30,405,5,2,19,4,1,1,0,6.442070007324219,5.597829818725586,5.87916374206543,5.940675735473633,5.920857191085815
1,30,1,232,317,4,0,0,0,0.29468536376953125,0.2312660217285156,0.2487897872924805,0.2525568008422852,0.24995207786560056
57,492,4,16,13,1,0,1,0,258.54969024658203,256.199598312378,256.6548585891724,257.0772409439087,257.00289011001587
60,504,1,11,8,4,0,0,1,9.73653793334961,8.424520492553711,8.716106414794924,8.982706069946289,8.958250284194945
44,422,7,16,5,1,0,1,0,311.0389709472656,308.74800682067865,309.667706489563,309.84132289886475,309.8282814025879
34,241,6,26,11,3,1,0,0,13.253211975097654,13.066291809082033,13.178586959838867,13.157415390014648,13.15683126449585
62,11,2,124,365,4,0,0,1,0.6988048553466797,0.4777908325195313,0.5109310150146484,0.5262136459350586,0.5106925964355469
46,341,7,4,19,2,0,0,1,35.55488586425781,35.19105911254883,35.338401794433594,35.364222526550286,35.36203503608704
45,454,4,16,17,3,0,1,0,28.302907943725586,27.54974365234375,27.91845798492432,27.88558006286621,27.875393629074093
11,481,1,11,11,3,0,0,0,3.5376548767089844,2.6559829711914062,2.9954910278320312,3.092217445373535,3.09106707572937
63,222,1,30,20,1,0,0,1,27.600526809692386,27.446269989013672,27.49502658843994,27.50563621520996,27.501195669174194
28,493,7,18,15,2,0,0,0,91.63737297058105,90.45290946960449,91.04514122009277,91.10884666442871,91.1247730255127
58,170,2,5,27,4,0,1,0,2.84576416015625,1.7635822296142578,1.9308328628540041,2.120065689086914,2.073913812637329
16,260,1,23,29,4,1,1,0,2.3796558380126958,1.506328582763672,1.8897056579589844,1.9113779067993164,1.9034743309021
8,452,6,20,9,3,0,0,0,8.436441421508789,7.940292358398437,8.053302764892576,8.12532901763916,8.109569549560549
16,2,2,1556,2394,3,0,1,1,2.1221637725830083,1.9900798797607424,2.0123720169067383,2.03409194946289,2.0285844802856445
52,418,6,12,15,3,0,0,0,33.887624740600586,32.907962799072266,33.13577175140381,33.186030387878425,33.13308954238892
60,264,6,35,19,2,1,0,0,96.67205810546876,96.19903564453124,96.51541709899902,96.48149013519287,96.49297595024107
13,273,5,28,32,3,0,0,0,9.072542190551758,8.234500885009767,8.318662643432617,8.458280563354492,8.409470319747925
31,436,2,2,17,2,0,0,0,18.294095993041992,17.43626594543457,17.72761344909668,17.79310703277588,17.775088548660282
51,334,1,4,24,2,0,1,1,30.469179153442386,29.42156791687012,30.01236915588379,30.010294914245605,30.026525259017944
7,201,5,43,45,1,1,1,1,29.46782112121582,29.04224395751953,29.23274040222168,29.2464017868042,29.24424409866333
37,40,7,160,172,1,1,0,0,115.10825157165527,110.4717254638672,111.15443706512451,111.50448322296144,111.18310689926149
48,70,3,54,140,2,0,0,0,7.16710090637207,6.976127624511719,7.042527198791504,7.0592403411865225,7.0561468601226816
13,435,6,9,8,1,1,1,0,76.28107070922852,75.75225830078125,75.9713649749756,75.96845626831055,75.95640420913695
39,390,2,21,18,1,1,1,1,94.34175491333008,93.6117172241211,93.8565731048584,93.89545917510986,93.87513995170592
49,146,6,58,14,2,1,0,1,44.58284378051758,44.2357063293457,44.37732696533203,44.41237449645996,44.41314935684204
21,33,1,233,225,3,0,0,1,0.568389892578125,0.39505958557128906,0.5235671997070312,0.5092859268188477,0.5161762237548828
28,112,6,88,88,2,0,0,0,42.38533973693848,42.00053215026856,42.234301567077644,42.216897010803216,42.22288727760315
24,306,5,16,7,3,1,0,1,8.894205093383789,8.646011352539062,8.676886558532715,8.705711364746094,8.689612150192259
16,357,4,11,17,4,0,0,0,3.8802623748779297,3.1766891479492188,3.2818317413330083,3.34475040435791,3.2988190650939937
25,474,6,3,13,2,1,1,1,29.3881893157959,29.19769287109375,29.285907745361328,29.29897308349609,29.30048108100891
59,481,5,6,16,3,0,1,1,32.03153610229492,31.443119049072266,31.578660011291504,31.606078147888184,31.573265790939328
45,48,4,165,146,3,0,1,0,9.482145309448242,8.656740188598633,9.012937545776367,9.05320644378662,9.049147367477415
56,279,4,20,18,3,0,0,0,14.319658279418945,13.278961181640625,13.824701309204102,13.704395294189453,13.68066668510437
16,477,2,4,12,1,0,1,1,32.00626373291016,31.64958953857422,31.8983793258667,31.89699649810791,31.91426396369934
54,487,5,1,14,3,0,1,0,25.258302688598636,25.007009506225586,25.08163452148437,25.10616779327393,25.09954571723938
24,346,7,19,22,4,0,1,0,16.805171966552734,16.181707382202152,16.231656074523926,16.335272789001465,16.29573106765747
14,252,1,16,31,1,1,1,0,19.54889297485352,18.888235092163086,19.0047025680542,19.05522346496582,19.0143883228302
7,489,5,4,16,3,0,1,0,3.9231777191162114,3.3371448516845703,3.6405324935913086,3.5993576049804688,3.5916566848754883
62,202,6,8,23,3,1,0,0,6.947040557861327,6.0744285583496085,6.116986274719237,6.2136173248291025,6.13933801651001
64,215,4,40,9,1,1,1,1,96.27223014831543,95.03674507141113,95.8808660507202,95.82793712615968,95.87129950523376
11,229,2,24,12,1,0,1,0,6.669282913208008,5.798816680908202,5.9218406677246085,6.03334903717041,5.983173847198486
12,11,5,819,256,2,1,0,0,5.553245544433594,4.9285888671875,5.121946334838867,5.174469947814941,5.15785813331604
9,93,5,76,80,4,1,0,0,2.8226375579833984,2.326488494873047,2.4039745330810547,2.4784088134765625,2.4543702602386475
50,335,2,16,17,1,0,0,1,61.858177185058594,61.5396499633789,61.74683570861816,61.73961162567139,61.749786138534546
16,420,2,17,22,2,1,1,1,13.242244720458984,12.625932693481445,13.058781623840332,13.04490566253662,13.072609901428224
43,340,3,9,3,1,1,1,1,57.9676628112793,57.46316909790039,57.70540237426758,57.717323303222656,57.71780014038086
39,283,5,1,33,3,1,0,0,8.597135543823242,8.268833160400389,8.421421051025389,8.413434028625487,8.408546447753906
32,16,3,516,144,1,1,1,1,11.323928833007812,9.307622909545898,10.25688648223877,10.364127159118652,10.376214981079102
53,114,2,80,26,1,0,0,0,17.45438575744629,16.713857650756836,17.07470417022705,17.09589958190918,17.098844051361088
10,118,5,53,48,1,1,0,1,16.716241836547848,15.51055908203125,15.794754028320312,15.929698944091795,15.883773565292358
7,194,7,45,12,3,1,0,1,5.928993225097656,5.297660827636719,5.70213794708252,5.651426315307617,5.660951137542725
42,107,6,25,70,1,0,1,0,59.81087684631348,58.92515182495117,59.43620204925537,59.42759513854981,59.44249033927918
22,5,2,1378,1688,1,1,1,1,7.450580596923827,7.108449935913086,7.401227951049805,7.326960563659668,7.338821887969972
58,192,7,49,27,2,1,0,0,111.02724075317384,108.92677307128906,109.62307453155519,109.72421169281006,109.66101288795471
