batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean,elements_matrix,elements_kernel
23,224,4,17,1,1,1,1,1,4.183053970336913,4.1251182556152335,4.139542579650879,4.147887229919434,4.1463375091552725,,
9,234,2,40,39,3,0,1,0,1.7008781433105469,1.6040802001953125,1.6731023788452148,1.6657590866088867,1.669079065322876,,
29,76,7,105,64,3,1,0,1,3.299236297607422,2.7725696563720703,2.822399139404297,2.8743267059326167,2.833932638168335,,
64,239,6,33,18,2,0,1,1,16.297101974487305,16.14236831665039,16.206622123718258,16.210508346557614,16.20820164680481,,
22,253,5,3,5,1,0,0,0,3.6580562591552734,3.5755634307861333,3.6098957061767583,3.6117076873779297,3.610432147979736,,
49,223,5,27,20,1,0,1,0,28.8386344909668,28.69224548339844,28.73718738555908,28.753376007080078,28.750360012054443,,
9,401,3,11,10,3,0,1,0,1.5349388122558594,1.3861656188964844,1.5088319778442385,1.4850616455078125,1.4911890029907229,,
35,249,6,7,15,4,0,1,0,1.714468002319336,1.607656478881836,1.6316175460815432,1.6418218612670898,1.6370117664337158,,
43,164,7,4,52,4,1,0,1,2.0778179168701167,2.0115375518798833,2.051353454589844,2.0514488220214844,2.053141593933105,,
25,503,3,6,14,4,0,1,1,3.730058670043945,3.6227703094482417,3.668665885925293,3.672051429748535,3.6709606647491455,,
24,164,5,38,22,4,0,0,0,1.5959739685058594,1.5213489532470703,1.5600919723510742,1.5650272369384766,1.5666186809539795,,
32,438,6,11,12,1,1,0,0,55.15909194946289,53.85518074035645,54.62241172790527,54.49156761169434,54.4876754283905,,
27,239,4,3,36,3,0,1,0,2.753257751464844,2.636909484863281,2.708554267883301,2.6968955993652344,2.697348594665528,,
32,115,1,31,36,4,1,1,1,0.9489059448242188,0.8697509765625,0.918865203857422,0.9168386459350586,0.9187161922454834,,
9,304,5,14,4,1,0,1,0,3.81612777709961,3.7438869476318364,3.7510395050048833,3.7615537643432617,3.7569403648376474,,
42,371,2,21,20,1,1,1,0,52.29449272155762,52.18815803527832,52.23441123962402,52.237629890441895,52.23670601844788,,
27,234,6,11,17,2,1,1,1,4.261732101440431,4.180908203125,4.207611083984375,4.21288013458252,4.210770130157472,,
2,175,2,49,47,4,0,0,1,0.4665851593017578,0.3674030303955078,0.4165172576904297,0.4152774810791016,0.4148483276367188,,
49,8,1,773,1131,1,1,0,1,2.2020339965820312,2.136707305908203,2.162933349609375,2.166175842285156,2.165377140045166,,
58,144,5,27,12,1,1,0,1,11.426448822021484,11.199951171875,11.268019676208494,11.281418800354006,11.273473501205444,,
19,299,7,5,23,3,1,0,0,2.691268920898437,2.6581287384033203,2.685070037841797,2.6827335357666016,2.684742212295532,,
59,363,3,24,2,3,1,1,1,7.2667598724365225,7.190227508544923,7.210969924926758,7.21895694732666,7.2165727615356445,,
15,392,4,8,3,1,0,0,0,5.4984092712402335,5.4345130920410165,5.4569244384765625,5.459237098693848,5.457431077957153,,
47,10,3,673,393,2,0,0,1,1.2333393096923828,1.1754035949707031,1.1904239654541016,1.2003421783447266,1.1993348598480225,,
40,259,4,23,35,3,0,1,0,6.75654411315918,6.6399574279785165,6.6879987716674805,6.7038536071777335,6.705254316329956,,
26,345,4,14,11,3,1,1,1,5.019664764404297,4.950523376464844,4.999279975891113,4.99422550201416,4.9965083599090585,,
51,259,1,14,21,4,0,1,0,3.3218860626220703,3.2331943511962886,3.2455921173095703,3.255486488342285,3.249973058700561,,
2,2,1,3237,2658,4,1,0,1,1.5702247619628906,1.4557838439941406,1.5003681182861328,1.5048980712890625,1.5028715133666992,,
51,274,6,14,9,1,0,1,0,25.897979736328125,25.81048011779785,25.86996555328369,25.86319446563721,25.86543560028076,,
44,227,1,2,32,1,1,0,1,26.81517601013184,26.745319366455078,26.767849922180176,26.772379875183105,26.770412921905518,,
28,97,5,71,77,4,1,1,1,2.0017623901367188,1.943826675415039,1.9685029983520508,1.9709825515747068,1.970529556274414,,
7,248,2,20,1,2,1,0,0,0.6489753723144531,0.5803108215332031,0.6203651428222656,0.6198883056640625,0.6211996078491211,,
55,2,2,2840,387,3,1,1,1,1.342058181762695,1.2624263763427734,1.3022422790527344,1.3028383255004885,1.3029873371124268,,
25,99,1,13,15,3,1,1,0,0.5817413330078125,0.4613399505615234,0.4922151565551758,0.4991531372070313,0.4935562610626221,,
19,281,6,5,23,3,0,0,0,2.0034313201904297,1.878023147583008,1.930952072143555,1.9382715225219729,1.937657594680786,,
3,352,2,18,14,3,1,1,1,0.8995532989501953,0.8215904235839844,0.8481740951538086,0.8508443832397461,0.8484125137329102,,
6,480,1,5,10,3,1,0,0,1.0499954223632812,0.9365081787109376,0.991225242614746,0.993943214416504,0.9941160678863524,,
2,352,1,6,16,4,1,1,0,0.4217624664306641,0.3304481506347656,0.3641843795776367,0.3699064254760742,0.3683567047119141,,
57,151,2,2,17,2,0,1,1,2.532482147216797,2.4356842041015625,2.474188804626465,2.47802734375,2.476513385772705,,
47,320,5,14,21,3,0,1,0,7.593870162963867,7.5681209564208975,7.5778961181640625,7.578778266906737,7.578223943710327,,
48,25,4,205,179,1,0,0,0,3.860950469970703,3.7224292755126953,3.7796497344970703,3.7883996963500977,3.787577152252197,,
39,102,2,55,96,2,1,0,0,4.868745803833008,4.7817230224609375,4.802465438842773,4.809117317199707,4.8050880432128915,,
53,260,4,34,23,4,0,0,1,6.213188171386719,6.100177764892577,6.147027015686035,6.153130531311035,6.152242422103883,,
32,458,4,6,10,1,1,1,0,37.59598731994629,37.476301193237305,37.563920021057136,37.55028247833253,37.55381703376771,,
12,483,2,11,13,4,1,1,1,2.1731853485107417,2.0878314971923833,2.1411180496215816,2.1377325057983403,2.139538526535034,,
28,65,5,115,26,4,0,0,1,0.9977817535400392,0.8838176727294922,0.9407997131347656,0.9419918060302734,0.9422898292541504,,
19,12,6,491,212,2,1,1,0,2.2432804107666016,2.0880699157714844,2.1930932998657227,2.1740674972534184,2.176165580749512,,
20,365,1,10,1,3,1,1,1,1.1668205261230469,1.1255741119384766,1.1343955993652344,1.1416196823120115,1.1404752731323242,,
2,419,2,2,15,2,0,0,1,0.9348392486572266,0.7956027984619141,0.8646249771118164,0.8595943450927734,0.8581876754760742,,
54,317,1,17,11,2,0,1,1,8.840799331665039,8.753776550292969,8.783817291259767,8.789849281311035,8.787989616394043,,
21,504,6,1,18,1,1,0,0,34.282684326171875,34.20877456665039,34.23738479614258,34.23702716827393,34.234851598739624,,
18,280,7,21,21,1,0,1,0,20.42865753173828,20.28346061706543,20.421266555786133,20.39661407470703,20.406752824783325,,
8,320,6,10,4,2,1,0,0,1.3589859008789062,1.2919902801513672,1.328587532043457,1.3287782669067385,1.329600811004639,,
39,264,4,35,7,4,1,0,0,3.817081451416016,3.7565231323242183,3.8006305694580083,3.7994384765625,3.802597522735596,,
17,72,2,128,95,1,0,0,1,4.463911056518555,4.372358322143556,4.414558410644531,4.418754577636719,4.418909549713135,,
35,171,2,49,36,2,1,1,1,7.36689567565918,7.2684288024902335,7.317423820495605,7.310080528259277,7.30818510055542,,
18,264,6,22,25,2,1,1,1,5.822181701660156,5.71131706237793,5.751967430114746,5.751585960388184,5.747795104980469,,
36,502,2,1,3,2,1,0,1,3.1683444976806636,3.1197071075439453,3.131031990051269,3.135228157043457,3.133028745651245,,
55,64,5,103,112,2,0,1,1,5.664825439453125,5.611896514892578,5.640864372253418,5.639004707336426,5.6391656398773184,,
63,300,2,28,31,3,1,0,0,11.518716812133787,11.431217193603516,11.47603988647461,11.478781700134276,11.479735374450685,,
39,230,3,21,18,3,0,1,1,3.3445358276367188,3.250598907470703,3.270745277404785,3.2843112945556636,3.2809972763061523,,
64,1,1,9736,4687,3,1,0,1,7.280349731445312,7.200956344604492,7.242798805236816,7.241702079772949,7.241964340209961,,
2,408,2,1,18,2,1,0,1,0.8475780487060547,0.8134841918945312,0.8219480514526367,0.8245468139648438,0.8230507373809814,,
35,430,1,12,16,4,0,0,0,4.7059059143066415,4.530668258666992,4.608631134033203,4.614043235778809,4.612982273101807,,
57,384,2,8,23,1,1,1,1,81.01677894592284,80.85966110229492,80.96778392791748,80.95078468322755,80.9539258480072,,
47,499,3,15,15,3,0,0,0,14.589071273803713,14.460325241088867,14.501810073852539,14.505243301391602,14.50037956237793,,
39,36,4,276,107,3,0,1,1,1.496076583862305,1.3804435729980469,1.4069080352783203,1.4241695404052734,1.420646905899048,,
62,314,2,22,13,1,1,0,0,47.8520393371582,47.71184921264648,47.75846004486084,47.76883125305176,47.76555299758911,,
52,387,7,21,10,4,1,0,0,10.003328323364258,9.847402572631836,9.906888008117676,9.929585456848145,9.930640459060667,,
1,427,3,14,11,2,0,1,1,0.6389617919921875,0.5548000335693359,0.6010532379150391,0.6000280380249023,0.6008148193359375,,
27,313,2,22,21,1,1,1,1,26.766061782836914,26.633501052856445,26.6878604888916,26.69064998626709,26.688367128372192,,
29,377,5,22,22,2,0,0,0,13.845205307006836,13.658285140991213,13.759732246398926,13.750290870666506,13.749927282333374,,
47,104,6,72,80,3,0,0,0,5.558490753173828,5.44428825378418,5.484580993652344,5.4961204528808585,5.494803190231323,,
47,209,3,41,14,4,0,1,1,3.6072731018066406,3.5114288330078125,3.5734176635742188,3.5701274871826167,3.572821617126465,,
4,386,3,19,4,3,0,0,1,0.7812976837158203,0.6875991821289062,0.7344484329223633,0.741887092590332,0.7437467575073242,,
25,178,6,20,27,1,1,0,1,13.237237930297852,13.063669204711914,13.111114501953125,13.123488426208494,13.1167471408844,,
52,8,6,1183,1243,1,1,0,1,63.49992752075195,62.8652572631836,63.03668022155762,63.112759590148926,63.095301389694214,,
33,443,5,11,19,3,0,0,0,8.228063583374022,8.160114288330076,8.200764656066895,8.196806907653809,8.197486400604246,,
55,452,3,11,15,3,1,0,1,16.199350357055664,16.126155853271484,16.141891479492188,16.15738868713379,16.156047582626346,,
36,28,6,295,338,4,0,0,1,2.5327205657958984,2.4411678314208984,2.4939775466918945,2.4899959564208984,2.4907588958740234,,
10,414,3,17,6,1,0,0,1,6.938934326171875,6.8471431732177725,6.901979446411133,6.893348693847656,6.893426179885863,,
50,145,5,39,28,3,1,0,0,3.3042430877685547,3.2019615173339844,3.3000707626342773,3.2828330993652344,3.2902657985687256,,
64,227,3,17,30,2,1,0,1,11.623859405517578,11.556625366210938,11.569738388061525,11.578631401062012,11.57572865486145,,
19,241,1,28,40,2,1,1,0,5.212545394897461,5.0873756408691415,5.124688148498535,5.131697654724121,5.127131938934326,,
6,278,7,13,1,3,1,1,1,0.8993148803710938,0.8335113525390625,0.8455514907836914,0.8537530899047852,0.8505880832672119,,
41,179,1,7,21,1,1,0,0,9.685993194580078,9.53364372253418,9.611129760742188,9.605836868286133,9.604841470718382,,
18,397,4,19,17,1,1,0,0,25.91824531555176,25.797128677368164,25.89881420135498,25.88052749633789,25.886237621307373,,
59,123,2,25,55,2,0,0,1,5.473136901855469,5.361318588256836,5.410909652709961,5.417227745056152,5.417227745056152,,
1,449,1,16,1,2,0,1,1,0.4203319549560547,0.3075599670410156,0.3365278244018555,0.3521203994750977,0.3491640090942383,,
32,445,3,11,13,3,0,1,0,6.3855648040771475,6.268024444580077,6.369590759277344,6.3519954681396475,6.358295679092407,,
61,52,5,52,125,1,0,0,1,8.925199508666992,8.767366409301758,8.835792541503906,8.829355239868164,8.825123310089111,,
32,258,4,18,1,4,1,0,1,1.638650894165039,1.51824951171875,1.5486478805541992,1.5646934509277344,1.5612542629241943,,
26,152,2,43,10,3,0,0,0,1.338958740234375,1.2054443359375,1.2655258178710938,1.2708425521850586,1.2705028057098389,,
29,192,3,11,3,4,1,1,0,0.7288455963134766,0.6783008575439453,0.7035732269287109,0.7044076919555664,0.7046163082122803,,
14,167,7,56,34,4,1,0,0,2.0608901977539062,1.9876956939697263,2.0307302474975586,2.0240306854248047,2.023965120315552,,
4,150,4,49,3,2,0,0,0,0.5929470062255859,0.5283355712890625,0.5451440811157227,0.5496978759765625,0.5469620227813721,,
47,1,1,9435,71,3,0,0,1,0.83160400390625,0.7636547088623047,0.7750988006591797,0.7890939712524414,0.7869601249694824,,
50,400,7,7,4,1,0,1,1,30.25698661804199,29.90579605102539,30.07066249847412,30.06725311279297,30.063718557357788,,
26,326,5,29,24,1,0,0,1,38.97261619567871,38.44618797302246,38.50817680358887,38.63210678100586,38.61278295516968,,
27,137,3,14,45,4,1,1,1,1.1296272277832031,1.0242462158203125,1.064300537109375,1.0746955871582031,1.0741353034973145,,
8,390,3,18,8,3,1,1,1,1.425027847290039,1.3916492462158203,1.4151334762573242,1.4125823974609375,1.4136433601379397,,
55,208,7,3,11,3,0,1,0,1.8601417541503904,1.7430782318115234,1.7858743667602541,1.7872810363769531,1.783698797225952,,
25,14,6,373,406,4,0,1,1,1.7390251159667969,1.6372203826904297,1.6688108444213867,1.6850948333740234,1.684337854385376,,
22,48,5,52,137,1,0,0,0,3.21817398071289,3.16619873046875,3.1725168228149414,3.1790733337402344,3.175795078277588,,
46,110,6,35,30,1,0,1,1,9.63449478149414,9.514808654785156,9.614944458007812,9.592461585998537,9.596914052963255,,
62,430,5,2,6,2,1,1,0,9.455680847167967,9.377479553222656,9.415268898010254,9.41619873046875,9.41610336303711,,
29,246,3,26,4,3,0,1,1,2.1219253540039062,2.041816711425781,2.0911693572998047,2.0923852920532227,2.0950138568878174,,
46,116,7,34,57,1,1,0,1,19.68979835510254,19.58322525024414,19.594788551330566,19.61250305175781,19.60650086402893,,
35,376,5,10,15,4,0,1,0,3.9112567901611333,3.7887096405029297,3.8224458694458012,3.832221031188965,3.8277804851531982,,
40,415,4,8,11,1,0,1,1,44.838905334472656,44.66629028320313,44.71123218536377,44.71602439880371,44.70688104629517,,
59,503,1,17,16,2,0,0,1,29.011964797973636,28.95522117614746,28.98120880126953,28.981375694274906,28.980821371078488,,
39,396,2,23,22,3,0,0,1,9.822368621826172,9.758234024047852,9.801030158996582,9.798216819763184,9.800195693969727,,
24,352,5,23,14,2,0,1,0,8.771181106567383,8.652925491333008,8.682727813720701,8.691906929016112,8.686870336532593,,
33,470,2,9,1,1,0,0,1,7.5778961181640625,7.4732303619384775,7.5440406799316415,7.538819313049316,7.542133331298827,,
5,363,1,12,9,3,0,0,1,0.8149147033691406,0.6716251373291016,0.7158517837524414,0.7209539413452148,0.7153749465942383,,
13,329,2,16,15,3,0,1,0,1.8534660339355469,1.7635822296142578,1.8019676208496092,1.8011093139648438,1.799255609512329,,
7,312,6,9,12,4,1,1,1,0.8189678192138672,0.7140636444091797,0.7529258728027344,0.7600784301757812,0.7584691047668457,,
13,413,5,18,8,4,1,0,0,2.178192138671875,2.0978450775146484,2.1221637725830083,2.1269083023071294,2.124130725860596,,
5,439,1,20,6,4,1,1,0,0.9629726409912108,0.8287429809570312,0.865936279296875,0.872349739074707,0.8664727210998535,,
40,342,5,21,18,4,0,0,1,5.7184696197509775,5.593061447143555,5.666613578796388,5.6691646575927725,5.67251443862915,,
53,209,1,31,29,1,1,0,1,27.26912498474121,27.15611457824707,27.194499969482425,27.19800472259521,27.194350957870483,,
19,480,5,19,6,3,1,1,0,5.0864219665527335,4.975080490112305,5.025625228881836,5.0255775451660165,5.02428412437439,,
44,309,5,1,26,1,1,1,1,43.402910232543945,43.25580596923828,43.33090782165527,43.33000183105469,43.33016276359558,,
41,96,4,16,90,1,1,1,0,15.176773071289062,15.067338943481445,15.152692794799805,15.130925178527832,15.133142471313475,,
43,330,1,21,25,1,1,0,0,40.00449180603027,39.52193260192871,39.70742225646973,39.743447303771966,39.73850607872009,,
33,200,1,15,44,4,0,1,0,2.2361278533935547,2.1274089813232417,2.1947622299194336,2.1823644638061523,2.182513475418091,,
36,112,4,35,66,4,0,0,0,1.810312271118164,1.7163753509521484,1.7917156219482422,1.7873048782348633,1.79329514503479,,
1,271,5,28,4,2,1,1,1,0.5197525024414062,0.4165172576904297,0.4743337631225586,0.4722833633422852,0.473320484161377,,
18,244,2,21,18,2,0,0,1,2.8293132781982417,2.784252166748047,2.8058290481567383,2.8087854385375977,2.809286117553711,,
22,505,6,3,5,1,0,0,0,16.28875732421875,16.139507293701172,16.191601753234867,16.203808784484867,16.20122790336609,,
31,135,5,55,48,4,1,1,0,2.340555191040039,2.2492408752441406,2.295970916748047,2.295517921447754,2.29567289352417,,
60,268,5,11,34,3,0,1,1,9.186506271362305,9.090423583984377,9.162068367004396,9.151077270507812,9.154230356216429,,
42,251,3,15,34,4,0,1,0,3.773212432861328,3.6885738372802734,3.751277923583984,3.7405014038085938,3.742903470993042,,
35,383,7,12,7,4,1,1,0,4.318714141845703,4.2290687561035165,4.244089126586913,4.2560338973999015,4.2515695095062265,,
55,71,6,127,32,4,0,0,0,1.9333362579345703,1.882791519165039,1.9254684448242188,1.9157648086547847,1.9176900386810305,,
14,506,4,4,3,1,0,1,0,6.875753402709961,6.7784786224365225,6.833791732788086,6.834530830383301,6.836384534835815,,
28,70,5,28,82,4,1,0,1,1.0142326354980469,0.8730888366699219,0.9233951568603516,0.9259700775146484,0.9215474128723145,,
48,152,6,28,8,3,1,1,1,2.4275779724121094,2.2745132446289062,2.3401975631713867,2.344679832458496,2.343088388442993,,
19,377,1,4,15,2,0,0,1,4.89044189453125,4.773139953613281,4.830479621887207,4.834747314453125,4.83548641204834,,
17,224,1,37,15,1,0,1,1,7.5354576110839835,7.4677467346191415,7.493853569030763,7.495665550231934,7.494181394577026,,
54,5,1,1480,508,1,0,1,1,0.8778572082519531,0.8077621459960938,0.8467435836791992,0.8474588394165039,0.848621129989624,,
19,122,7,43,20,2,0,1,0,2.016305923461914,1.918792724609375,1.959800720214844,1.9629240036010744,1.961767673492432,,
24,288,4,15,31,3,1,1,1,5.18488883972168,5.1326751708984375,5.166172981262207,5.161523818969727,5.162209272384644,,
8,32,5,304,252,1,0,1,1,2.7942657470703125,2.642154693603516,2.6764869689941406,2.687668800354004,2.6800334453582764,,
38,135,3,68,70,3,1,1,0,4.936456680297852,4.813671112060547,4.888176918029785,4.877305030822754,4.8778653144836435,,
61,1,1,4979,5349,4,0,1,1,4.42814826965332,4.303455352783203,4.3376684188842765,4.348635673522948,4.344344139099121,,
8,344,7,17,6,3,1,0,0,2.115011215209961,2.0494461059570312,2.1015405654907227,2.0868539810180664,2.088010311126709,,
18,350,1,7,12,4,0,0,1,1.3527870178222656,1.2576580047607422,1.3192892074584959,1.312255859375,1.314014196395874,,
46,214,3,11,42,3,0,0,1,4.75311279296875,4.662275314331055,4.710793495178223,4.708290100097656,4.708439111709595,,
21,12,5,380,259,3,0,0,0,1.0457038879394531,0.9319782257080078,0.9514093399047852,0.964641571044922,0.9585916996002196,,
1,433,7,18,18,2,0,0,1,0.9887218475341796,0.9379386901855468,0.979304313659668,0.9733438491821288,0.9758472442626952,,
47,64,5,125,36,3,1,1,0,2.1963119506835938,2.0782947540283203,2.1210908889770512,2.131509780883789,2.1300613880157466,,
61,356,4,18,9,3,1,1,1,8.591413497924805,8.504867553710938,8.566975593566895,8.564114570617676,8.568108081817629,,
12,202,1,13,21,4,0,0,1,0.7472038269042969,0.6430149078369141,0.7294416427612305,0.7158994674682617,0.7210969924926758,,
6,72,6,11,119,3,0,0,1,0.4999637603759766,0.43654441833496094,0.4630088806152344,0.4654884338378906,0.4647970199584961,,
3,126,2,12,78,2,1,0,0,0.6043910980224609,0.5383491516113281,0.5562305450439453,0.5651712417602539,0.5636215209960938,,
46,281,2,9,29,3,0,0,1,5.658388137817383,5.54966926574707,5.570411682128906,5.587959289550781,5.58394193649292,,
22,211,4,36,17,4,1,0,0,3.0062198638916016,2.9060840606689453,2.9456615447998047,2.9451847076416016,2.9424428939819336,,
47,232,4,42,15,1,1,1,0,35.422563552856445,35.3543758392334,35.39323806762695,35.392594337463386,35.39362549781799,,
6,53,2,76,61,2,1,1,1,0.5245208740234375,0.3945827484130859,0.457763671875,0.464940071105957,0.4662871360778809,,
41,90,2,18,25,3,1,1,1,0.8580684661865234,0.7369518280029297,0.7927417755126953,0.7931947708129883,0.7921159267425537,,
41,467,2,12,5,2,1,0,0,11.887073516845705,11.800765991210938,11.819839477539062,11.823773384094238,11.818736791610718,,
49,496,1,10,14,2,1,1,0,22.72677421569824,22.60851860046387,22.68362045288086,22.67930507659912,22.68221974372864,,
18,461,3,15,15,1,1,0,1,33.43677520751953,33.28490257263184,33.37490558624268,33.36255550384521,33.362984657287605,,
33,417,1,13,6,2,0,1,0,6.0384273529052725,5.932331085205077,5.959868431091309,5.974888801574707,5.97226619720459,,
15,451,3,16,15,1,1,0,0,25.42924880981445,25.33435821533203,25.395989418029785,25.39167404174805,25.394141674041748,,
53,121,4,50,12,1,1,0,0,10.312318801879883,10.158300399780273,10.174870491027832,10.193037986755373,10.182470083236693,,
47,468,5,12,15,1,1,1,0,99.57098960876465,98.39582443237305,98.81842136383057,98.93858432769777,98.92737865447998,,
30,78,7,37,84,1,1,0,0,7.567882537841798,7.4615478515625,7.519960403442383,7.517123222351074,7.5177252292633066,,
56,300,6,6,2,4,1,1,1,1.901388168334961,1.7771720886230469,1.8397569656372068,1.8441915512084959,1.8454194068908687,,
28,250,3,4,16,3,0,1,1,1.7800331115722656,1.678466796875,1.7119646072387695,1.713275909423828,1.709282398223877,,
28,10,2,494,896,2,0,0,0,0.9613037109375,0.8952617645263672,0.9140968322753906,0.9191036224365234,0.9168088436126708,,
64,136,2,46,59,2,0,1,1,8.997917175292969,8.907794952392578,8.961081504821777,8.95380973815918,8.954048156738281,,
9,15,1,248,498,4,0,0,1,0.3812313079833984,0.2598762512207031,0.2865791320800781,0.3045082092285156,0.30049681663513184,,
54,68,2,37,85,4,0,0,0,1.065969467163086,0.9541511535644532,0.9784698486328124,0.9894371032714844,0.9842813014984132,,
45,129,6,13,30,1,1,1,1,12.136697769165039,11.99793815612793,12.067556381225586,12.06514835357666,12.064605951309204,,
52,159,3,5,10,2,0,0,0,1.7926692962646484,1.6672611236572266,1.7608404159545898,1.7423868179321291,1.7454922199249268,,
32,470,5,19,13,2,0,0,1,19.402742385864254,19.285202026367188,19.34993267059326,19.347858428955078,19.34882998466492,,
39,500,5,10,1,3,1,0,0,8.819103240966797,8.634805679321289,8.750677108764647,8.75391960144043,8.760660886764526,,
49,256,1,18,27,4,1,0,1,3.64995002746582,3.5276412963867188,3.6256313323974614,3.606200218200684,3.610551357269287,,
49,51,1,24,142,1,1,0,1,7.0939064025878915,6.955862045288086,6.9609880447387695,6.976604461669923,6.964534521102905,,
14,264,6,8,9,3,0,1,1,1.056671142578125,0.9734630584716796,1.0192394256591797,1.0242700576782229,1.0265707969665527,,
8,151,1,17,30,2,1,0,1,0.9150505065917968,0.7994174957275391,0.8652210235595703,0.8580684661865234,0.8582770824432373,,
44,344,4,21,13,4,0,1,0,5.562782287597656,5.447864532470703,5.4988861083984375,5.500912666320801,5.499809980392456,,
14,302,2,22,31,1,0,1,1,16.900300979614258,16.720771789550778,16.792058944702152,16.796565055847168,16.79307222366333,,
17,273,6,26,13,4,1,0,1,3.2050609588623047,3.0648708343505864,3.1163692474365234,3.133368492126465,3.1329691410064697,,
14,97,5,47,68,1,0,0,0,4.821538925170898,4.695653915405273,4.75919246673584,4.76226806640625,4.763185977935791,,
17,27,4,240,281,4,1,0,1,1.075029373168945,1.0159015655517578,1.0253190994262695,1.0326147079467771,1.0294020175933838,,
41,285,6,1,2,1,1,0,1,4.267930984497069,4.1522979736328125,4.210114479064941,4.210114479064941,4.210114479064941,,
11,258,4,32,6,1,1,1,1,6.08062744140625,6.0181617736816415,6.04093074798584,6.0431480407714835,6.041586399078369,,
48,425,5,20,21,2,0,0,1,28.05614471435547,27.8167724609375,27.957439422607425,27.95329093933105,27.957499027252197,,
32,237,5,26,21,2,0,0,1,6.704568862915039,6.564617156982423,6.659269332885742,6.644153594970702,6.646543741226196,,
5,348,7,14,21,4,0,1,1,1.0983943939208984,0.9620189666748048,1.0477304458618164,1.044940948486328,1.0486245155334473,,
46,352,5,7,6,1,1,1,0,23.35977554321289,23.290395736694336,23.310542106628414,23.31554889678955,23.31316471099853,,
15,68,7,112,3,2,1,0,1,1.5325546264648438,1.424551010131836,1.4743804931640625,1.4765977859497068,1.4761090278625488,,
8,109,5,64,44,4,0,0,1,0.7114410400390625,0.6427764892578125,0.6895065307617188,0.6827116012573242,0.6841123104095459,,
32,117,3,60,61,2,1,0,1,4.0531158447265625,3.9961338043212886,4.0313005447387695,4.027223587036134,4.0278732776641855,,
22,443,4,1,8,3,1,0,0,1.7399787902832031,1.6796588897705078,1.6874074935913086,1.6972780227661133,1.6941428184509275,,
44,378,4,23,5,2,1,1,0,11.078119277954102,10.975122451782227,11.00313663482666,11.015701293945312,11.0129714012146,,
5,281,3,4,14,1,0,1,1,3.0567646026611333,2.921104431152344,2.9938220977783203,2.9932737350463867,2.994358539581299,,
49,454,4,9,13,1,1,0,1,79.20980453491211,78.96161079406737,79.0046453475952,79.03668880462645,79.02443408966064,,
3,289,1,29,28,1,1,0,0,2.601146697998047,2.5684833526611333,2.5860071182250977,2.5879383087158203,2.588719129562378,,
27,134,5,15,60,3,1,1,0,2.1402835845947266,2.080678939819336,2.1011829376220703,2.103233337402344,2.101421356201172,,
31,297,2,25,16,4,1,0,1,5.3615570068359375,5.261421203613281,5.314350128173828,5.315947532653809,5.317062139511108,,
37,13,6,91,174,4,0,1,1,0.6089210510253906,0.4911422729492188,0.5166530609130859,0.5234479904174805,0.5168020725250244,,
39,399,5,5,1,4,0,1,0,1.7676353454589844,1.6705989837646484,1.6967058181762695,1.7026185989379885,1.6984939575195312,,
39,157,2,62,34,4,0,1,1,2.704143524169922,2.634286880493164,2.6395320892333984,2.6506423950195312,2.6459991931915283,,
10,86,7,73,7,1,0,0,1,2.1715164184570312,2.0778179168701167,2.1244287490844727,2.1249055862426762,2.1249651908874507,,
51,91,2,15,68,1,1,0,1,11.801719665527346,11.708974838256836,11.74616813659668,11.754870414733887,11.754751205444336,,
11,106,4,42,29,1,1,1,0,2.546072006225586,2.468109130859375,2.518773078918457,2.5177955627441406,2.520471811294556,,
52,49,4,29,62,4,0,1,0,0.6282329559326172,0.5924701690673828,0.6042718887329102,0.6052017211914062,0.6039142608642578,,
36,11,7,689,272,1,1,1,0,10.39743423461914,10.266542434692383,10.31208038330078,10.32724380493164,10.326057672500609,,
26,223,2,16,14,1,0,1,0,9.324312210083008,9.23442840576172,9.277582168579102,9.269356727600098,9.266853332519533,,
54,224,2,21,29,3,1,1,1,5.38945198059082,5.309820175170898,5.322575569152832,5.337381362915039,5.334317684173584,,
41,341,3,16,18,3,0,1,0,6.3059329986572275,6.160736083984375,6.203293800354004,6.211137771606445,6.205588579177856,,
53,56,4,114,26,4,1,0,0,1.0616779327392578,0.9715557098388672,1.0057687759399414,1.0109901428222656,1.0095834732055664,,
46,35,5,32,103,1,1,1,0,3.0965805053710938,2.9664039611816406,3.0248165130615234,3.0264854431152344,3.025233745574951,,
52,319,7,14,22,1,1,1,1,67.35801696777344,67.11888313293457,67.28708744049072,67.27390289306639,67.28276610374449,,
7,502,2,18,10,4,0,1,1,1.5954971313476562,1.5528202056884766,1.5603303909301758,1.5674352645874023,1.5657544136047363,,
15,423,6,14,15,4,0,0,1,2.9251575469970703,2.8204917907714844,2.8870105743408203,2.8820276260375977,2.884328365325928,,
6,83,2,88,83,1,1,1,0,2.0294189453125,1.9869804382324217,2.0157098770141597,2.0147085189819336,2.0163357257843018,,
42,320,1,28,7,4,0,0,0,3.879308700561523,3.8239955902099614,3.8417577743530273,3.8489103317260738,3.848224878311157,,
49,190,1,43,39,4,0,0,1,3.75509262084961,3.684759140014648,3.7081241607666016,3.71394157409668,3.7124454975128174,,
