batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean,elements_matrix,elements_kernel
37,275,3,23,6,2,0,1,1,4.9495697021484375,4.511833190917969,4.525542259216309,4.574656486511231,4.535645246505737,,
5,111,2,37,20,2,0,1,0,0.4982948303222656,0.3721714019775391,0.4441738128662109,0.44138431549072266,0.4429221153259277,,
53,380,2,19,23,1,1,0,1,76.93076133728026,76.82013511657716,76.85375213623047,76.86781883239745,76.86591148376466,,
10,159,2,3,35,3,1,1,1,0.6766319274902344,0.6277561187744141,0.6499290466308594,0.649571418762207,0.6489157676696777,,
11,190,6,48,27,1,1,1,1,10.930776596069336,10.651350021362305,10.853290557861328,10.837006568908693,10.84849238395691,,
39,379,2,5,2,1,1,0,0,7.500648498535156,7.393836975097656,7.433295249938965,7.436823844909668,7.4342191219329825,,
49,354,2,7,25,2,0,0,0,14.856815338134766,14.771223068237305,14.786362648010256,14.79799747467041,14.793992042541506,,
10,344,4,18,4,3,0,0,1,1.3289451599121094,1.260995864868164,1.3200044631958008,1.3012170791625977,1.302778720855713,,
13,105,4,86,48,4,0,1,0,0.9348392486572266,0.8223056793212891,0.8620023727416992,0.8673191070556641,0.8645057678222656,,
36,70,7,130,94,1,1,1,1,12.758255004882812,12.462139129638672,12.49229907989502,12.521529197692873,12.499362230300903,,
41,94,6,52,48,3,1,0,1,3.0076503753662114,2.9633045196533203,2.975940704345703,2.9791593551635738,2.9775798320770264,,
46,432,2,20,19,1,0,0,0,64.38660621643065,64.28432464599611,64.32831287384033,64.32702541351318,64.32491540908813,,
54,108,5,87,1,4,1,0,1,4.141092300415038,4.115343093872069,4.123568534851073,4.124736785888672,4.123866558074951,,
62,361,7,4,20,3,1,0,0,8.632421493530272,8.539199829101562,8.585572242736816,8.590173721313478,8.591264486312866,,
1,69,6,101,105,4,0,1,0,0.5769729614257812,0.5097389221191406,0.5410909652709961,0.5451679229736328,0.5456209182739258,,
24,107,3,34,19,3,0,0,1,0.8335113525390625,0.7479190826416016,0.7835626602172852,0.7825374603271484,0.7804930210113525,,
43,247,7,9,25,4,0,0,0,2.784252166748047,2.771615982055664,2.7753114700317383,2.7767658233642583,2.7764737606048584,,
10,246,4,16,22,4,1,1,0,0.9624958038330078,0.8676052093505859,0.9140968322753906,0.915074348449707,0.9150803089141846,,
9,459,1,20,20,2,0,0,0,4.581212997436523,4.469633102416992,4.5485496520996085,4.530978202819824,4.532366991043091,,
44,290,7,29,24,1,1,0,1,57.04045295715332,56.878089904785156,56.9227933883667,56.93855285644531,56.93337321281433,,
56,155,2,55,13,1,0,0,0,10.30421257019043,10.201215744018556,10.254859924316406,10.250616073608398,10.250091552734377,,
58,104,3,22,77,3,1,0,0,3.4046173095703125,3.2906532287597656,3.3322572708129883,3.3330202102661133,3.329366445541382,,
37,408,6,21,23,1,1,0,0,85.61372756958008,85.44993400573729,85.54279804229736,85.54461002349855,85.5478048324585,,
55,3,2,2364,927,4,0,0,1,1.853227615356445,1.8131732940673828,1.8198490142822263,1.8267869949340818,1.825183629989624,,
63,371,3,14,1,1,0,0,1,14.463186264038086,14.330387115478516,14.405488967895508,14.400744438171387,14.401733875274658,,
63,318,1,15,23,1,0,1,1,61.4008903503418,61.22541427612305,61.24401092529297,61.26646995544434,61.254799365997314,,
51,132,6,14,71,3,1,1,0,4.8160552978515625,4.682779312133789,4.733085632324219,4.749512672424316,4.749536514282227,,
14,89,5,70,19,4,0,1,0,0.6916522979736328,0.6253719329833984,0.6489753723144531,0.6545305252075195,0.6535351276397705,,
59,461,4,9,5,3,1,0,0,7.576704025268555,7.41887092590332,7.500410079956055,7.499122619628906,7.4994564056396475,,
56,89,4,87,29,4,0,0,0,1.7974376678466797,1.7778873443603516,1.7908811569213867,1.7899513244628906,1.7905235290527344,,
19,284,4,31,8,2,1,0,0,3.8964748382568364,3.780603408813477,3.835082054138184,3.834772109985352,3.833830356597901,,
45,250,1,20,35,4,0,1,1,4.1086673736572275,3.9777755737304688,4.060864448547363,4.055285453796387,4.0583014488220215,,
6,4,1,2092,805,4,1,1,0,0.5648136138916016,0.4987716674804688,0.5315542221069336,0.5306482315063477,0.5303621292114258,,
61,393,4,16,9,3,0,0,1,9.38725471496582,9.239912033081056,9.278297424316406,9.289264678955078,9.283185005187988,,
24,443,4,1,15,1,1,1,1,36.43965721130371,36.299705505371094,36.33689880371094,36.34638786315918,36.340564489364624,,
57,443,1,15,18,2,0,1,0,24.07240867614746,23.94843101501465,24.012446403503414,24.01595115661621,24.017333984375,,
48,272,5,30,12,3,1,1,1,10.384082794189453,10.347843170166016,10.376572608947754,10.3729248046875,10.37466526031494,,
20,387,1,3,21,2,1,0,1,6.3452720642089835,6.234407424926758,6.277918815612793,6.2825679779052725,6.280750036239624,,
16,487,3,16,5,4,1,1,0,2.557992935180664,2.4793148040771484,2.513647079467773,2.5168418884277344,2.5163888931274414,,
10,20,6,310,104,1,1,1,0,1.661062240600586,1.6510486602783203,1.6565322875976562,1.656961441040039,1.6571879386901855,,
63,269,6,9,22,3,0,1,1,6.6504478454589835,6.504535675048827,6.560802459716798,6.5631866455078125,6.559610366821289,,
35,345,2,1,10,1,0,0,0,18.21756362915039,18.103837966918945,18.13626289367676,18.152785301208496,18.150806427001953,,
57,89,1,34,85,4,1,0,0,1.7392635345458984,1.5273094177246094,1.6294717788696291,1.6280174255371094,1.6267001628875732,,
33,461,1,2,19,4,1,0,1,3.7441253662109375,3.715038299560547,3.7395954132080083,3.736400604248047,3.738105297088623,,
4,229,5,5,16,4,0,1,1,0.4525184631347656,0.3161430358886719,0.35452842712402344,0.3669977188110352,0.36266446113586426,,
45,293,6,2,15,4,0,0,0,1.8663406372070312,1.8107891082763672,1.8198490142822263,1.8280029296875,1.8253624439239504,,
32,378,4,5,12,3,0,1,0,3.4804344177246094,3.39508056640625,3.445744514465332,3.4481525421142583,3.450751304626465,,
32,224,2,36,27,3,1,0,0,3.6823749542236333,3.576278686523437,3.67426872253418,3.653311729431152,3.6593079566955566,,
18,301,6,19,30,1,1,0,1,27.90331840515137,27.753353118896484,27.861714363098145,27.848529815673828,27.853578329086304,,
42,418,4,8,17,1,0,1,1,55.95922470092773,55.79113960266113,55.9074878692627,55.902838706970215,55.90975284576416,,
3,11,2,289,832,3,0,0,0,0.4482269287109375,0.37980079650878906,0.3893375396728516,0.40023326873779297,0.3967881202697754,,
32,100,4,91,45,4,0,1,1,1.8646717071533203,1.7893314361572266,1.857280731201172,1.8410682678222656,1.8445849418640137,,
40,21,2,245,369,4,1,1,1,0.9279251098632812,0.8251667022705078,0.8665323257446289,0.8681535720825195,0.8660554885864258,,
23,433,6,11,20,3,1,0,0,7.9064369201660165,7.8012943267822275,7.849454879760742,7.853484153747559,7.853388786315918,,
10,268,4,36,31,3,0,0,1,2.1827220916748047,2.0732879638671875,2.116680145263672,2.12087631225586,2.1190941333770748,,
22,77,2,83,53,1,1,1,0,3.903865814208984,3.7729740142822266,3.8491487503051762,3.848934173583984,3.8515627384185787,,
25,10,2,547,905,3,0,0,0,0.7879734039306641,0.6399154663085938,0.7263422012329102,0.7219314575195312,0.7239282131195068,,
43,147,4,31,8,2,0,1,1,2.4628639221191406,2.3550987243652344,2.4431943893432617,2.4311065673828125,2.4366378784179688,,
40,370,3,24,14,1,0,1,1,46.69809341430664,46.49615287780762,46.56744003295898,46.56805992126465,46.56079411506653,,
11,47,3,12,110,2,1,0,1,0.522613525390625,0.4549026489257813,0.4624128341674805,0.4716634750366211,0.4673898220062256,,
19,153,3,10,44,1,0,0,1,7.858753204345702,7.8165531158447275,7.835745811462402,7.833695411682129,7.832705974578857,,
42,313,6,11,17,1,1,0,0,39.330244064331055,38.75494003295898,39.15810585021973,39.136457443237305,39.159923791885376,,
62,177,3,30,37,2,0,0,0,9.186029434204102,9.075403213500977,9.128332138061523,9.127402305603027,9.126573801040651,,
26,16,1,322,536,4,1,1,0,0.3826618194580078,0.31280517578125,0.3516674041748047,0.34935474395751953,0.3497600555419922,,
20,313,3,5,1,4,1,1,0,0.7195472717285156,0.5917549133300781,0.6480216979980469,0.6484031677246094,0.6465911865234375,,
31,238,3,35,40,3,0,0,0,5.092859268188477,4.997968673706055,5.037903785705566,5.03847599029541,5.036741495132446,,
33,53,7,125,97,4,0,0,0,1.7044544219970703,1.6450881958007812,1.6866922378540041,1.6812086105346682,1.6828179359436035,,
3,234,7,38,40,1,0,0,1,6.028890609741211,5.92041015625,5.964994430541992,5.970573425292969,5.96955418586731,,
5,231,1,15,22,3,1,0,0,0.6668567657470703,0.5755424499511719,0.6326436996459961,0.6307601928710938,0.6331503391265869,,
18,73,1,3,116,2,0,1,1,1.4388561248779297,1.3625621795654297,1.4086961746215818,1.4074087142944336,1.4090836048126218,,
5,264,4,19,31,2,1,1,0,1.5869140625,1.4824867248535156,1.541852951049805,1.5435934066772459,1.5458166599273682,,
5,99,5,93,45,4,1,0,0,0.7505416870117188,0.6310939788818359,0.6663799285888672,0.6695032119750977,0.6641745567321777,,
14,161,4,2,48,3,1,0,1,1.0852813720703125,1.006364822387695,1.0665655136108398,1.0583639144897459,1.0614991188049316,,
4,183,4,34,23,2,1,0,1,1.0421276092529297,0.8792877197265625,0.9291172027587892,0.936269760131836,0.9301602840423584,,
48,399,7,24,8,2,1,1,0,28.746604919433594,28.45263481140137,28.66959571838379,28.60753536224365,28.609514236450195,,
34,375,4,24,16,1,0,1,1,44.68178749084473,44.27599906921387,44.527411460876465,44.498348236083984,44.503211975097656,,
29,248,5,27,23,2,1,1,0,8.768081665039062,8.71586799621582,8.738160133361816,8.743619918823242,8.744031190872192,,
18,73,2,78,42,1,1,1,1,2.661705017089844,2.645730972290039,2.654671669006348,2.6538372039794917,2.65386700630188,,
10,168,6,20,19,3,1,0,0,0.9899139404296876,0.9489059448242188,0.9684562683105468,0.9701251983642578,0.9703040122985841,,
58,388,7,8,15,3,0,0,1,9.89055633544922,9.73224639892578,9.82797145843506,9.82980728149414,9.8344087600708,,
8,47,6,26,37,3,0,0,1,0.3993511199951172,0.3511905670166016,0.3647804260253906,0.3708600997924805,0.3697574138641357,,
60,453,6,19,5,1,1,0,0,70.45125961303711,69.48423385620117,70.31488418579103,70.08445262908936,70.11362910270691,,
40,105,4,70,90,2,0,0,0,6.711006164550781,6.620645523071289,6.674528121948242,6.670069694519043,6.671130657196045,,
8,81,6,76,37,4,0,0,0,0.7905960083007812,0.7011890411376953,0.7381439208984375,0.7439136505126953,0.7434189319610596,,
10,6,1,852,282,3,1,0,0,0.3838539123535156,0.3185272216796875,0.3398656845092773,0.3412008285522461,0.3387033939361572,,
5,288,2,17,31,1,0,0,0,4.985809326171875,4.871606826782227,4.910349845886231,4.915976524353027,4.9127936363220215,,
60,38,7,8,73,1,0,0,1,2.342462539672852,2.2995471954345703,2.318978309631348,2.318453788757324,2.3178160190582275,,
3,102,5,56,11,3,0,0,1,0.4355907440185547,0.40435791015625,0.4190206527709961,0.4171848297119141,0.41648745536804205,,
48,253,1,15,19,1,0,1,0,23.270368576049805,23.19025993347168,23.226022720336914,23.224377632141113,23.22289347648621,,
52,231,2,20,39,4,1,1,1,4.437685012817383,4.373311996459962,4.381418228149413,4.3918371200561515,4.3884217739105225,,
40,313,3,27,3,1,1,1,1,12.796401977539062,12.692689895629885,12.749552726745605,12.746906280517578,12.747496366500854,,
27,64,6,126,121,3,0,0,0,2.4852752685546875,2.3815631866455083,2.4449825286865234,2.440929412841797,2.4428069591522217,,
42,396,3,22,22,2,0,1,0,19.06585693359375,19.01865005493164,19.0274715423584,19.03460025787353,19.032686948776245,,
44,395,4,1,11,2,1,0,1,8.466720581054688,8.371591567993164,8.386969566345215,8.399653434753418,8.394777774810791,,
64,210,4,6,14,3,0,1,1,2.6175975799560547,2.538442611694336,2.586603164672852,2.5836467742919917,2.5850534439086914,,
6,254,4,36,31,4,0,0,0,0.9834766387939452,0.941753387451172,0.9588003158569336,0.9595394134521484,0.958770513534546,,
1,264,7,18,4,3,0,1,1,0.3693103790283203,0.33092498779296875,0.3399848937988281,0.3441095352172852,0.3426074981689453,,
52,371,1,5,19,3,1,1,0,6.867408752441406,6.760120391845702,6.785035133361816,6.798720359802246,6.794959306716919,,
28,362,5,7,7,2,1,1,1,5.572319030761719,5.500078201293945,5.540728569030762,5.542135238647461,5.543619394302368,,
33,495,2,6,17,3,0,0,1,7.29680061340332,7.264375686645508,7.279396057128906,7.28154182434082,7.281780242919923,,
62,491,4,3,2,1,1,1,0,21.622657775878906,21.534204483032227,21.58057689666748,21.57771587371826,21.577537059783936,,
48,45,2,54,91,4,0,0,0,0.6511211395263672,0.5068778991699219,0.5775690078735352,0.5807876586914062,0.5812346935272217,,
10,297,5,28,3,3,0,0,1,1.499652862548828,1.3916492462158203,1.424551010131836,1.4385700225830078,1.4367997646331787,,
5,331,4,20,27,4,1,1,0,1.3768672943115234,1.252889633178711,1.3265609741210938,1.3243913650512695,1.3267695903778076,,
54,168,2,30,14,3,1,1,0,2.605438232421875,2.507925033569336,2.566218376159668,2.566242218017578,2.5686323642730717,,
41,488,4,10,16,3,1,1,0,10.461568832397461,10.444402694702148,10.451912879943848,10.45222282409668,10.452032089233398,,
59,70,1,91,128,1,0,0,0,13.051986694335938,12.98666000366211,13.030409812927244,13.022732734680176,13.023585081100464,,
58,47,6,49,69,3,1,0,0,1.564741134643555,1.4417171478271484,1.511335372924805,1.5069961547851562,1.5079379081726074,,
63,168,6,58,42,2,0,1,1,20.04718780517578,20.00880241394043,20.031213760375977,20.02730369567871,20.027130842208862,,
23,296,5,7,12,3,1,1,0,2.5072097778320312,2.3932456970214844,2.4411678314208984,2.445101737976074,2.4438202381134038,,
6,40,5,92,137,3,1,1,1,0.5891323089599609,0.5252361297607422,0.5280971527099609,0.5393743515014648,0.5349218845367432,,
5,123,5,39,61,3,1,0,1,0.6449222564697266,0.5919933319091797,0.6057024002075195,0.615692138671875,0.6150007247924805,,
4,506,5,9,6,1,1,0,1,4.877328872680664,4.791736602783203,4.819154739379883,4.821205139160156,4.817873239517212,,
54,393,5,11,22,3,0,1,0,11.895179748535154,11.748552322387695,11.794567108154295,11.796927452087402,11.790692806243895,,
31,279,3,23,12,1,0,1,1,18.57638359069824,18.54228973388672,18.56088638305664,18.56117248535156,18.561631441116333,,
29,140,4,30,50,1,0,0,0,13.095855712890625,12.96710968017578,13.082623481750488,13.063192367553713,13.071119785308838,,
25,40,6,113,83,4,0,0,0,0.8912086486816406,0.8027553558349609,0.8561611175537109,0.8474349975585938,0.847548246383667,,
1,487,5,9,18,3,0,0,0,0.5214214324951172,0.4470348358154297,0.4888772964477539,0.4849672317504883,0.48515200614929205,,
21,440,6,17,1,3,1,1,1,4.342317581176759,4.1692256927490225,4.282832145690918,4.27548885345459,4.2804181575775155,,
9,169,6,4,33,2,0,1,0,1.1518001556396484,1.046895980834961,1.1110305786132812,1.1032581329345703,1.1042356491088867,,
39,337,5,2,28,2,0,0,1,11.865377426147461,11.82842254638672,11.850714683532715,11.849308013916016,11.849910020828247,,
22,82,3,95,57,3,1,1,1,1.310110092163086,1.1951923370361328,1.2203454971313477,1.2353897094726562,1.231074333190918,,
53,242,2,32,16,3,1,1,1,5.3348541259765625,5.317926406860352,5.330681800842285,5.327749252319336,5.3280889987945566,,
6,508,1,12,6,4,0,0,0,1.025676727294922,0.935077667236328,0.9752511978149414,0.9763002395629884,0.9752810001373292,,
54,97,4,50,72,1,0,1,0,19.294023513793945,19.21558380126953,19.269704818725586,19.26274299621582,19.26472783088684,,
61,367,4,19,4,1,0,1,0,34.562349319458015,33.974409103393555,34.424424171447754,34.369206428527825,34.394413232803345,,
28,155,1,45,35,2,1,1,0,3.333091735839844,3.2408237457275386,3.286004066467285,3.285980224609375,3.2857358455657963,,
59,130,6,69,73,3,0,0,0,10.628461837768556,10.565996170043944,10.582685470581056,10.591864585876463,10.59052348136902,,
44,4,3,728,1516,4,0,1,0,1.869678497314453,1.7521381378173828,1.8273591995239256,1.8209695816040041,1.8234848976135252,,
42,438,3,9,2,1,0,0,0,14.064788818359375,13.567209243774414,13.602495193481445,13.653326034545898,13.61265778541565,,
16,130,2,35,50,1,1,0,0,5.86700439453125,5.822420120239258,5.850672721862793,5.84867000579834,5.849659442901611,,
4,193,3,1,2,4,0,0,1,0.2925395965576172,0.2214908599853516,0.2608299255371094,0.2603292465209961,0.26115775108337397,,
20,5,2,588,1260,2,0,1,1,0.7922649383544922,0.7123947143554688,0.7565021514892578,0.7543802261352539,0.7548928260803223,,
54,307,4,7,16,2,1,1,0,10.936737060546877,10.843515396118164,10.900020599365234,10.90078353881836,10.90344786643982,,
26,440,7,14,9,3,0,1,1,6.8895816802978525,6.7687034606933585,6.8459510803222665,6.84354305267334,6.8471431732177725,,
31,22,5,229,266,2,1,0,0,2.743005752563477,2.632379531860352,2.69937515258789,2.698826789855957,2.701610326766968,,
48,444,2,15,10,4,1,1,1,7.340669631958008,7.324934005737305,7.3332786560058585,7.3326826095581055,7.332652807235718,,
50,245,5,33,37,2,1,1,0,20.17688751220703,20.08366584777832,20.13266086578369,20.13230323791504,20.13280987739563,,
36,423,5,20,12,3,1,0,1,9.176015853881836,9.123802185058594,9.15229320526123,9.149980545043944,9.149998426437376,,
62,401,6,8,13,3,1,0,0,9.886741638183594,9.841203689575195,9.847164154052734,9.853553771972656,9.850949048995973,,
45,111,6,20,19,2,0,1,1,2.1424293518066406,2.0439624786376958,2.0679235458374023,2.0795583724975586,2.0761489868164062,,
37,427,6,8,6,1,0,1,1,32.38344192504883,32.135725021362305,32.20999240875244,32.231450080871575,32.22441673278809,,
33,358,5,13,1,1,1,1,1,14.152288436889648,13.94963264465332,14.065265655517578,14.068913459777832,14.073401689529419,,
58,199,5,12,14,2,0,1,0,5.079030990600586,4.977703094482422,5.014181137084961,5.0247907638549805,5.02389669418335,,
62,336,5,1,22,4,1,0,0,3.9041042327880864,3.802776336669922,3.8527250289916988,3.856134414672852,3.8568079471588135,,
37,158,6,47,22,2,0,0,0,5.480766296386719,5.363225936889648,5.438685417175293,5.435514450073242,5.438894033432007,,
27,162,7,51,50,4,1,0,0,4.77147102355957,4.665374755859375,4.728913307189941,4.723095893859863,4.724264144897461,,
47,380,2,8,24,1,0,0,1,62.52288818359375,62.34335899353027,62.45291233062744,62.44838237762451,62.45219707489014,,
53,187,1,36,19,4,1,0,0,2.6798248291015625,2.6080608367919917,2.642154693603516,2.64585018157959,2.646327018737793,,
8,485,2,14,5,4,1,0,0,2.2075176239013667,2.1469593048095703,2.1687746047973637,2.1703958511352544,2.1686851978301998,,
30,353,5,17,8,4,0,0,1,3.3140182495117188,3.2222270965576167,3.24857234954834,3.258538246154785,3.2561421394348145,,
62,30,4,213,318,3,0,1,0,2.391338348388672,2.3202896118164062,2.32851505279541,2.340221405029297,2.3363232612609863,,
37,290,2,33,18,2,1,0,1,8.894681930541992,8.784055709838867,8.829474449157715,8.840370178222656,8.840620517730713,,
55,389,6,1,20,3,0,0,0,6.632804870605469,6.522417068481445,6.6034793853759775,6.596684455871582,6.601452827453612,,
12,350,7,3,4,1,1,0,0,4.456043243408203,4.3692588806152335,4.424452781677246,4.424476623535156,4.4274330139160165,,
49,386,3,2,9,3,1,0,1,4.1327476501464835,4.039287567138672,4.105567932128906,4.094910621643066,4.0971338748931885,,
52,269,6,21,29,2,0,0,1,16.378402709960938,16.185283660888672,16.298294067382812,16.29626750946045,16.29987359046936,,
37,494,5,9,16,3,1,1,0,12.654542922973633,12.595653533935547,12.635350227355955,12.624454498291016,12.624293565750122,,
39,50,6,115,97,4,0,1,1,1.3146400451660156,1.2638568878173828,1.2794733047485352,1.2856245040893557,1.2847185134887695,,
25,111,3,7,35,3,0,0,1,0.8261203765869141,0.7257461547851562,0.7448196411132812,0.7589817047119141,0.7547438144683838,,
13,311,2,29,23,1,0,0,0,11.87586784362793,11.8408203125,11.851787567138672,11.854839324951172,11.853963136672974,,
1,80,7,63,5,1,0,0,1,0.5936622619628906,0.5042552947998047,0.5471706390380859,0.5506992340087891,0.5511343479156494,,
33,159,3,49,44,3,0,1,0,3.2601356506347656,3.1688213348388667,3.1980276107788086,3.209972381591797,3.208845853805542,,
38,500,6,5,7,2,1,0,1,11.659622192382812,11.586904525756836,11.617779731750488,11.620759963989258,11.620134115219116,,
1,273,6,31,8,4,0,1,1,0.5235671997070312,0.4324913024902344,0.4786252975463867,0.4734992980957031,0.4723668098449707,,
21,92,5,99,36,3,0,1,0,1.779794692993164,1.6086101531982422,1.6524791717529297,1.660919189453125,1.6525983810424805,,
36,45,3,27,119,3,0,1,0,0.7128715515136719,0.6103515625,0.6691217422485352,0.6692647933959961,0.6711781024932861,,
45,355,6,10,24,1,0,1,1,66.11943244934082,65.52505493164061,65.72055816650389,65.77301025390625,65.76070189476013,,
32,329,1,12,2,1,0,0,0,4.882335662841797,4.786491394042969,4.824638366699219,4.83098030090332,4.830121994018555,,
50,245,3,22,25,4,1,0,0,3.891468048095703,3.8292407989501953,3.880620002746582,3.87270450592041,3.875792026519776,,
24,193,2,1,49,1,1,0,1,16.71600341796875,16.62755012512207,16.671180725097653,16.675829887390133,16.676843166351322,,
59,278,2,9,23,4,1,1,1,4.100084304809569,4.0116310119628915,4.037618637084962,4.044723510742188,4.041939973831177,,
35,37,7,192,155,3,0,0,1,2.44140625,2.365589141845703,2.3981332778930664,2.4062156677246094,2.406895160675049,,
41,416,1,7,19,4,0,1,0,4.67991828918457,4.607200622558594,4.647016525268555,4.642891883850098,4.642724990844727,,
59,352,6,2,11,2,0,1,0,9.027481079101562,8.953332901000977,8.985757827758789,8.987951278686523,8.987337350845339,,
23,103,2,75,75,3,0,1,0,1.7638206481933594,1.6698837280273438,1.7474889755249023,1.7382144927978516,1.7435550689697266,,
40,418,6,14,3,4,1,0,1,5.476236343383789,5.3200721740722665,5.347728729248047,5.370354652404785,5.363404750823975,,
20,224,7,27,43,3,0,0,1,4.312276840209962,4.1446685791015625,4.198908805847168,4.2164087295532235,4.213392734527588,,
45,370,5,11,24,1,0,1,0,65.26088714599611,64.8648738861084,65.07372856140137,65.08049964904785,65.08490443229675,,
48,51,5,115,125,2,1,1,0,4.309654235839844,4.170656204223634,4.222750663757323,4.234886169433594,4.2335689067840585,,
25,5,4,1834,1490,4,0,1,0,20.9958553314209,19.699811935424805,20.528197288513184,20.499110221862797,20.536929368972782,,
55,220,1,40,5,2,0,1,0,4.513740539550781,4.4999122619628915,4.50742244720459,4.507660865783691,4.507869482040405,,
39,457,1,20,17,1,1,1,1,59.95655059814453,59.7987174987793,59.90481376647949,59.89632606506348,59.90099906921387,,
20,75,2,62,48,2,0,1,0,0.9353160858154296,0.9021759033203124,0.9135007858276368,0.9184122085571288,0.9183287620544434,,
52,181,5,36,19,1,0,1,0,21.1787223815918,20.956039428710934,21.026611328125,21.04637622833252,21.041125059127808,,
11,454,7,18,4,1,1,1,0,20.7517147064209,20.49565315246582,20.604252815246586,20.60978412628174,20.606309175491333,,
1,218,7,31,4,4,1,0,1,0.5738735198974609,0.4217624664306641,0.5079507827758789,0.5065202713012695,0.5086958408355713,,
63,462,2,13,11,3,1,0,1,12.725353240966795,12.610197067260742,12.640237808227539,12.653183937072756,12.6495361328125,,
44,101,7,85,82,1,0,1,0,21.3623046875,21.013498306274414,21.11387252807617,21.13194465637207,21.11795544624329,,
28,89,6,46,58,2,0,1,0,2.582550048828125,2.513885498046875,2.578139305114746,2.566814422607422,2.5714635848999023,,
49,368,3,5,26,4,0,0,1,5.387544631958008,5.275487899780273,5.379199981689453,5.358552932739258,5.365312099456787,,
46,29,6,144,71,4,0,1,1,1.059770584106445,0.9508132934570312,0.9948015213012696,0.990915298461914,0.987321138381958,,
47,105,3,69,1,1,0,0,0,2.586841583251953,2.414703369140625,2.4540424346923833,2.4813175201416016,2.4764537811279297,,
60,357,5,16,6,1,1,1,0,37.64581680297852,37.48846054077149,37.57309913635254,37.570452690124505,37.57128119468689,,
13,124,2,32,7,1,1,0,1,1.3508796691894531,1.277446746826172,1.3325214385986328,1.3200044631958008,1.321464776992798,,
31,393,2,21,12,3,0,0,1,5.661487579345702,5.580902099609375,5.627274513244629,5.622315406799316,5.622595548629762,,
11,136,2,63,50,4,1,0,1,0.8385181427001953,0.7982254028320312,0.8169412612915039,0.8187770843505859,0.8188784122467041,,
42,184,6,45,17,3,1,1,1,7.184982299804688,6.979942321777344,7.113099098205566,7.1084022521972665,7.114887237548827,,
64,300,4,25,27,1,1,0,1,82.71360397338867,81.46810531616211,81.809401512146,81.96735382080078,81.93647861480713,,
14,171,2,8,31,2,1,0,0,1.615762710571289,1.5206336975097656,1.5420913696289062,1.5544176101684568,1.5509724617004397,,
52,267,7,29,6,4,1,0,0,6.1528682708740225,6.037712097167969,6.088376045227051,6.089353561401367,6.08786940574646,,
30,341,3,16,2,2,0,1,1,3.2222270965576167,3.1926631927490234,3.196954727172852,3.200316429138184,3.1985342502593994,,
17,243,1,31,31,2,1,0,1,3.9877891540527344,3.90934944152832,3.9575099945068364,3.95658016204834,3.958582878112793,,
19,243,7,4,5,1,0,0,0,3.5736560821533203,3.5042762756347656,3.512740135192871,3.5224437713623047,3.51831316947937,,
64,110,4,48,43,2,1,1,1,6.078004837036133,5.970954895019531,6.0040950775146475,6.019377708435059,6.018102169036865,,
7,41,3,106,51,2,1,0,1,0.4987716674804688,0.3807544708251953,0.4203319549560547,0.4281759262084961,0.4252791404724121,,
59,8,7,213,405,4,1,1,1,1.3315677642822266,1.3222694396972656,1.3294219970703125,1.3277292251586914,1.3279318809509275,,
16,82,2,87,14,2,1,1,0,0.7381439208984375,0.6995201110839844,0.7077455520629883,0.7096767425537109,0.7073879241943359,,
29,203,1,46,13,2,0,0,0,3.2541751861572266,3.2367706298828125,3.240585327148437,3.242778778076172,3.24210524559021,,
35,20,5,379,320,3,1,0,1,2.411365509033203,2.325057983398437,2.36201286315918,2.3651123046875,2.36433744430542,,
20,202,2,44,7,3,0,1,0,1.583099365234375,1.5034675598144531,1.5227794647216797,1.53045654296875,1.527249813079834,,
44,393,2,13,24,2,1,0,0,20.48325538635254,20.3704833984375,20.409822463989254,20.421600341796875,20.42028307914734,,
31,466,4,18,7,3,1,0,0,10.776042938232422,10.645627975463867,10.680556297302246,10.69784164428711,10.694593191146849,,
64,27,5,105,280,3,0,0,1,1.7704963684082031,1.7011165618896484,1.7358064651489258,1.7328977584838867,1.732170581817627,,
22,24,2,87,68,3,0,0,0,0.3859996795654297,0.2841949462890625,0.3348588943481445,0.3331422805786133,0.3326535224914551,,
12,67,5,15,40,2,1,0,1,0.6017684936523438,0.4916191101074219,0.5385875701904297,0.5369424819946289,0.5345046520233154,,
30,152,7,54,14,3,1,0,0,4.64177131652832,4.508495330810547,4.552721977233887,4.56080436706543,4.557222127914429,,
43,223,5,2,30,1,0,0,0,21.93164825439453,21.822452545166016,21.902918815612797,21.890664100646973,21.894067525863647,,
59,84,1,80,113,1,0,1,1,20.07293701171875,19.99068260192871,20.031332969665527,20.028400421142575,20.02754807472229,,
5,206,5,13,16,1,1,0,1,2.14529037475586,2.01106071472168,2.049803733825684,2.0569562911987305,2.0516514778137207,,
51,335,2,10,9,1,0,0,0,26.51214599609375,26.45492553710937,26.50141716003418,26.49548053741455,26.4984667301178,,
7,244,2,9,39,3,0,1,0,1.058340072631836,0.99945068359375,1.0172128677368164,1.0230779647827148,1.021623611450195,,
11,347,5,20,6,4,0,1,1,1.3990402221679688,1.3625621795654297,1.3884305953979492,1.385211944580078,1.3863146305084229,,
9,471,1,5,8,1,1,1,0,7.962226867675781,7.875204086303711,7.8988075256347665,7.907223701477051,7.904350757598878,,
