batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
53,412,5,9,14,4,1,0,0,26.324748992919922,26.04198455810547,26.14545822143555,26.17640495300293,26.17466449737549
9,307,5,28,3,3,1,1,1,11.022567749023438,10.63394546508789,10.82468032836914,10.827064514160156,10.82676649093628
64,442,7,2,4,3,0,1,1,54.01968955993652,53.74479293823242,53.92789840698242,53.91116142272949,53.91839146614075
32,139,5,41,64,3,0,1,1,26.865482330322266,26.33857727050781,26.56424045562744,26.56433582305908,26.55491232872009
34,30,3,214,177,2,1,1,0,15.007972717285154,14.65296745300293,14.780402183532715,14.808917045593262,14.803528785705565
55,303,2,32,1,2,1,1,0,50.3385066986084,43.25270652770996,46.776413917541504,46.69768810272217,46.67320847511292
19,348,5,24,10,4,0,1,1,15.043973922729492,14.042854309082033,14.313101768493652,14.420890808105467,14.390259981155396
9,167,1,21,5,4,1,1,0,0.6549358367919922,0.493764877319336,0.5646944046020508,0.5701303482055664,0.569075345993042
6,278,5,15,14,1,1,0,0,35.78972816467285,35.5219841003418,35.66348552703857,35.675311088562005,35.68017482757569
30,399,4,4,7,1,1,0,1,106.66251182556152,106.2302589416504,106.38737678527832,106.3924789428711,106.37900233268738
47,216,7,37,45,1,0,0,1,1121.9606399536133,1118.5314655303957,1119.5567846298218,1119.7360515594482,1119.6085512638092
12,461,4,12,12,1,1,0,0,89.73002433776855,89.42365646362305,89.63727951049805,89.59724903106691,89.60235118865967
33,472,6,4,11,4,0,1,0,16.933441162109375,16.360759735107422,16.550779342651367,16.56029224395752,16.5385901927948
28,55,6,176,2,2,1,1,0,29.36840057373047,16.813039779663086,18.88370513916016,21.79732322692871,21.47397398948669
51,486,4,17,7,3,1,0,0,55.88054656982422,55.10425567626953,55.31156063079834,55.40633201599121,55.384814739227295
8,223,6,15,33,4,0,0,0,4.578113555908203,4.417181015014648,4.475951194763184,4.485559463500977,4.482537508010863
10,344,4,28,8,2,1,1,1,17.073392868041992,16.68381690979004,16.80135726928711,16.824793815612793,16.811341047286987
3,365,3,16,20,1,1,1,0,17.554759979248047,16.83807373046875,17.135024070739743,17.155146598815918,17.144829034805298
25,328,2,17,5,1,0,0,0,67.90399551391603,67.49629974365234,67.6337480545044,67.66703128814697,67.65875220298767
33,205,6,23,11,3,0,0,0,22.882699966430664,21.622180938720703,21.71945571899414,21.891450881958008,21.80120348930359
53,138,3,60,13,2,1,1,1,24.23095703125,23.6811637878418,23.84138107299805,23.87397289276123,23.853451013565067
26,455,7,4,4,2,1,0,1,65.77706336975098,64.91756439208984,65.08255004882811,65.14124870300293,65.08973240852356
16,460,1,8,11,2,1,0,0,12.429952621459961,11.02924346923828,11.65759563446045,11.511564254760742,11.457055807113647
58,76,5,2,54,4,0,0,1,1.4865398406982422,1.1265277862548828,1.3477802276611328,1.3274192810058594,1.3326406478881836
56,397,6,21,24,3,0,1,1,168.9352989196777,168.29657554626462,168.82431507110599,168.7480926513672,168.7811315059662
24,188,4,38,37,2,0,0,0,34.26504135131836,33.997058868408196,34.17336940765381,34.160399436950684,34.16773676872253
33,90,6,57,94,4,0,0,0,18.543243408203125,18.316984176635746,18.424510955810547,18.418240547180176,18.415272235870358
29,270,5,19,25,3,0,0,0,27.658700942993164,27.33087539672852,27.446269989013672,27.44851112365723,27.436941862106323
61,205,4,24,26,1,0,1,0,259.34195518493647,257.6911449432373,258.33773612976074,258.39214324951166,258.3610415458679
64,229,6,23,1,4,1,1,1,62.00885772705078,49.98660087585449,54.11291122436523,54.94263172149658,54.67885732650757
46,500,7,13,1,1,1,0,0,1023.5350131988524,1014.3346786499023,1018.707275390625,1018.9227819442748,1018.9197659492493
2,217,5,23,36,2,0,0,1,4.4879913330078125,4.282236099243163,4.410982131958008,4.411125183105469,4.417628049850464
62,110,1,6,87,1,0,1,0,60.03379821777344,54.82816696166992,55.4800033569336,56.0687780380249,55.72822690010071
59,314,5,20,25,2,0,0,1,179.11648750305176,178.42817306518555,178.63094806671143,178.72483730316162,178.71296405792236
37,361,2,25,5,2,0,0,0,32.55629539489746,32.243728637695305,32.36091136932373,32.363176345825195,32.3539674282074
6,94,3,34,84,3,1,0,0,1.3203620910644531,1.199960708618164,1.2236833572387695,1.2382268905639648,1.2327432632446291
4,404,7,2,20,4,1,0,1,2.4614334106445312,2.280235290527344,2.4045705795288086,2.3933887481689453,2.3990273475646973
33,170,1,37,46,3,1,0,1,4.420042037963867,3.894567489624024,3.990769386291504,4.027247428894043,3.9947330951690674
43,189,1,49,14,2,0,0,0,8.243083953857424,7.718324661254883,7.975578308105469,8.005905151367188,8.012205362319946
49,375,3,22,7,4,0,1,0,20.859956741333008,20.129680633544922,20.43390274047852,20.43020725250244,20.414054393768307
12,198,7,28,47,4,1,1,1,14.002323150634766,13.578176498413086,13.670921325683596,13.718032836914062,13.699978590011597
6,334,4,7,14,3,1,0,0,2.77400016784668,2.6309490203857417,2.7011632919311523,2.7056455612182617,2.7064383029937744
24,322,1,27,11,1,1,1,0,28.68747711181641,28.50174903869629,28.58805656433105,28.57792377471924,28.57375144958496
22,157,6,5,16,2,0,1,1,6.609201431274414,6.3576698303222665,6.40404224395752,6.430935859680176,6.417810916900635
60,230,6,4,21,3,0,1,0,16.83664321899414,16.293048858642578,16.621947288513187,16.584277153015133,16.58913493156433
39,478,7,3,4,3,0,1,0,43.30873489379883,42.9227352142334,43.15185546875,43.14525127410889,43.15263032913208
57,116,6,22,45,3,1,1,1,24.341106414794922,21.580219268798828,21.65400981903076,21.91140651702881,21.649092435836792
2,344,4,10,21,4,1,0,1,0.919342041015625,0.8332729339599609,0.8864402770996094,0.8835315704345703,0.8853375911712646
12,243,1,8,6,4,1,1,1,1.0480880737304688,0.8606910705566406,0.8879899978637695,0.9135961532592772,0.903397798538208
15,194,2,13,42,3,1,0,1,3.361225128173828,2.603769302368164,2.7091503143310547,2.87930965423584,2.8535127639770512
47,129,3,55,39,4,1,1,1,10.18667221069336,9.741067886352539,9.791254997253418,9.884119033813477,9.864181280136107
17,160,6,11,8,2,1,1,1,8.154153823852539,7.836103439331055,7.928967475891112,7.9701900482177725,7.963955402374268
5,411,6,18,20,2,0,1,0,29.140949249267575,28.857707977294922,28.995633125305176,29.00428771972656,29.00552749633789
40,432,6,19,8,2,1,1,1,187.32500076293945,185.0759983062744,186.34557723999023,186.32426261901853,186.35520339012143
13,98,4,68,14,1,0,1,0,17.491340637207028,16.774415969848633,16.961216926574707,17.03493595123291,17.01045036315918
1,22,1,219,436,4,0,1,0,0.3123283386230469,0.17070770263671875,0.20205974578857425,0.22068023681640625,0.2154707908630371
2,135,7,42,18,2,0,0,0,3.8545131683349614,3.653526306152344,3.75974178314209,3.7640810012817374,3.76659631729126
47,81,4,117,70,4,1,0,1,18.48888397216797,18.27120780944824,18.36585998535156,18.361711502075195,18.357127904891968
27,404,2,8,6,3,1,0,1,7.725954055786133,7.3049068450927725,7.486104965209961,7.4980735778808585,7.493734359741211
55,441,2,17,16,1,0,1,0,375.59723854064936,374.1724491119385,375.2942085266113,375.1854181289673,375.2605617046356
10,455,5,12,3,1,0,0,1,99.46370124816895,97.99909591674805,98.16467761993408,98.30622673034668,98.19993376731873
54,383,1,18,11,1,1,0,0,44.67630386352539,44.38853263854981,44.510841369628906,44.53058242797852,44.53012347221375
9,153,2,17,63,2,1,0,1,3.5002231597900386,2.8445720672607417,2.977728843688965,3.0063390731811523,2.9648244380950928
40,30,7,120,98,1,1,0,0,113.54327201843262,112.9295825958252,113.41381072998048,113.36181163787842,113.3931577205658
9,207,6,18,8,3,0,0,0,4.345417022705078,4.0144920349121085,4.180431365966797,4.186701774597168,4.188388586044312
50,289,2,33,25,1,1,1,1,200.99902153015137,200.41060447692868,200.65140724182132,200.61872005462646,200.5971968173981
35,406,6,10,9,1,1,1,0,416.70775413513184,415.50874710083013,416.18072986602783,416.14749431610113,416.1573052406311
6,332,2,5,17,2,1,1,1,5.617856979370117,4.2777061462402335,4.417538642883301,4.514002799987793,4.405558109283447
59,214,3,28,18,4,0,0,1,11.636495590209961,11.173009872436523,11.21652126312256,11.284303665161133,11.254191398620604
23,405,1,22,7,3,1,1,1,10.057449340820312,9.518146514892578,9.58120822906494,9.6574068069458,9.624809026718141
59,163,7,16,46,3,0,0,0,39.18051719665527,38.91563415527344,39.05880451202393,39.04795646667481,39.047926664352424
52,307,1,12,7,4,0,0,0,6.613016128540039,5.793333053588867,6.237626075744629,6.258893013000487,6.272822618484497
51,91,6,8,94,1,0,0,0,65.93251228332521,65.59848785400389,65.69969654083252,65.71886539459229,65.70720672607422
59,13,5,117,544,2,1,0,0,22.092342376708984,21.60024642944336,21.74210548400879,21.7846155166626,21.769195795059204
31,153,2,13,14,3,1,1,1,3.1495094299316406,2.467632293701172,2.4998188018798833,2.5859594345092773,2.530306577682495
24,290,7,11,28,2,1,1,0,77.34084129333495,76.85160636901854,76.99596881866455,77.02925205230713,77.01250910758972
4,461,3,4,12,3,0,0,1,2.910614013671875,2.7480125427246094,2.837061882019043,2.8331995010375977,2.8341710567474365
39,237,4,28,4,3,1,1,0,17.58575439453125,16.01576805114746,16.950368881225586,16.9478178024292,16.98458194732666
37,308,4,12,25,4,1,0,0,11.146306991577148,10.979413986206056,11.046767234802246,11.047625541687012,11.043816804885864
54,305,7,15,11,2,1,0,0,161.12351417541504,160.29667854309082,160.7269048690796,160.7093334197998,160.70914268493652
6,434,3,4,2,3,0,0,1,4.821538925170898,3.5262107849121094,3.615498542785645,3.8397550582885738,3.756225109100342
11,298,6,26,22,4,1,1,0,12.463092803955078,11.986017227172852,12.092947959899902,12.146401405334473,12.1268630027771
13,7,1,246,597,2,0,0,1,0.4813671112060547,0.3459453582763672,0.3796815872192383,0.4033565521240233,0.40078163146972656
45,116,1,57,55,4,0,1,0,2.4592876434326167,2.0978450775146484,2.23684310913086,2.258014678955078,2.2528767585754395
20,414,5,4,22,3,0,0,0,16.68381690979004,16.196727752685547,16.308903694152832,16.340303421020508,16.315311193466187
48,372,5,23,6,4,0,0,1,39.39509391784668,38.91897201538086,39.28017616271973,39.22228813171387,39.23860192298889
16,62,3,60,115,4,0,1,0,1.8436908721923828,1.598358154296875,1.6865730285644531,1.6874313354492188,1.6790330410003662
36,179,4,22,48,2,1,0,1,35.18390655517578,34.976720809936516,35.05861759185791,35.062217712402344,35.05769371986389
31,201,1,34,8,4,1,1,0,2.8140544891357417,2.4979114532470703,2.6755332946777344,2.6603221893310547,2.661406993865967
21,377,4,11,14,2,1,1,0,33.82420539855957,33.351659774780266,33.58519077301025,33.580565452575684,33.578723669052124
13,477,3,18,16,3,1,1,1,12.836217880249025,12.027978897094727,12.226581573486328,12.352824211120605,12.333005666732788
43,429,5,17,4,2,0,0,0,130.89704513549805,127.80189514160156,128.6783218383789,128.98874282836914,128.89856100082395
31,210,1,14,32,3,0,0,0,3.8697719573974614,3.684759140014648,3.7858486175537114,3.7794589996337886,3.780007362365722
61,104,4,16,36,1,1,1,0,64.82601165771484,64.19873237609863,64.56577777862549,64.52550888061522,64.52879309654236
51,189,2,42,30,4,0,1,0,8.650779724121094,7.745504379272461,8.456587791442871,8.338832855224611,8.374005556106567
45,445,4,4,12,2,1,0,1,56.64563179016113,56.17213249206543,56.33831024169922,56.35757446289063,56.34474754333496
22,153,3,20,42,1,1,1,0,50.36234855651856,49.68881607055664,50.02105236053467,50.03330707550049,50.03523826599121
32,385,6,9,7,4,1,1,0,21.434307098388672,20.589113235473636,20.763039588928226,20.87113857269287,20.8359956741333
24,26,4,359,138,2,1,1,1,18.067359924316406,17.790794372558594,17.91667938232422,17.917323112487793,17.914384603500363
42,210,1,29,27,3,1,1,0,8.108377456665039,7.466316223144531,7.843732833862305,7.832980155944824,7.844388484954834
59,119,6,28,23,4,1,0,1,12.995481491088867,12.36581802368164,12.451767921447756,12.58993148803711,12.567251920700073
53,437,3,16,15,2,0,1,1,78.43875885009766,78.03583145141602,78.27568054199219,78.26230525970459,78.26855778694153
3,82,4,77,58,4,0,0,0,1.0137557983398438,0.843048095703125,0.9857416152954102,0.953221321105957,0.9594261646270752
37,278,5,34,33,3,0,0,1,79.98251914978026,79.44679260253906,79.8109769821167,79.73582744598389,79.74112033843994
45,349,1,24,26,2,1,1,1,29.758214950561523,29.53100204467773,29.652833938598636,29.634714126586914,29.632240533828732
35,163,5,23,57,3,1,0,1,25.101661682128906,24.31201934814453,24.43206310272217,24.507570266723636,24.45775270462036
57,470,5,16,20,1,1,0,0,1107.0258617401123,1077.7833461761477,1080.4922580718994,1082.8410148620603,1080.4501175880432
63,291,5,19,33,3,0,0,1,92.07820892333984,89.39385414123535,89.70952033996582,90.3390884399414,90.23985266685486
39,325,7,14,5,2,1,1,0,110.31770706176758,109.2536449432373,109.96782779693605,109.92355346679688,109.95802283287048
11,218,1,44,42,1,1,0,1,13.54694366455078,12.780189514160154,12.98069953918457,13.052630424499512,13.024896383285522
28,240,7,19,12,2,0,0,1,55.319786071777344,54.45575714111328,54.61609363555908,54.714369773864746,54.671019315719604
9,177,3,29,16,3,0,0,1,2.340555191040039,1.918792724609375,1.9603967666625977,1.9950151443481443,1.9613504409790041
28,421,6,13,17,1,0,1,1,541.8155193328856,539.4179821014403,540.26198387146,540.3995990753174,540.3453111648561
57,418,4,16,21,4,0,0,0,37.416934967041016,37.25481033325195,37.333846092224114,37.337136268615716,37.33745217323303
60,103,1,27,31,3,1,1,0,2.5026798248291016,2.2101402282714844,2.371072769165039,2.37424373626709,2.378702163696289
15,175,1,24,22,3,0,1,1,1.323699951171875,1.155853271484375,1.269221305847168,1.2608051300048828,1.2660622596740725
33,488,7,13,19,2,1,0,0,279.76179122924805,279.12402153015137,279.32727336883545,279.3975591659546,279.3862223625183
57,186,3,24,12,1,0,1,0,78.7065029144287,78.08661460876466,78.44674587249756,78.43990325927734,78.45073938369752
58,10,1,705,523,1,1,1,0,11.538267135620115,11.347770690917967,11.415719985961914,11.42280101776123,11.417746543884276
24,113,4,79,37,2,1,0,1,29.363155364990234,28.89227867126465,28.98550033569336,29.027795791625977,29.00281548500061
27,321,7,20,11,3,1,1,1,49.34811592102051,48.54893684387207,48.71726036071777,48.80645275115967,48.770934343338006
21,100,3,21,57,4,1,1,1,1.588582992553711,1.4634132385253906,1.5155076980590818,1.5166282653808594,1.5142858028411863
29,144,7,5,41,3,1,1,1,7.385730743408202,6.860017776489258,6.969571113586426,7.004046440124513,6.974339485168457
56,34,7,270,1,4,0,0,0,12.296438217163086,9.347200393676758,9.489893913269043,10.206913948059082,10.053187608718874
52,350,2,4,11,2,1,1,1,27.027606964111328,25.43854713439941,25.54452419281006,25.87854862213135,25.789916515350342
59,27,6,111,243,4,0,1,1,10.934114456176758,10.648965835571287,10.845065116882324,10.837459564208984,10.848939418792725
56,483,6,4,9,1,0,0,0,433.7308406829834,433.2094192504883,433.4255456924439,433.4482431411743,433.442771434784
43,453,5,19,19,1,0,1,0,1008.9108943939208,1005.3982734680176,1007.1488618850708,1007.1741104125977,1007.1789920330048
18,305,7,3,22,1,0,1,1,98.88100624084473,98.29354286193848,98.61552715301514,98.62544536590576,98.6349880695343
59,354,3,16,19,3,1,1,0,40.08769989013672,39.65473175048828,39.95120525360107,39.92447853088379,39.93779420852661
14,375,7,25,9,1,0,1,1,340.54064750671387,329.0643692016602,330.47890663146967,331.76975250244135,331.011563539505
5,462,7,14,10,2,1,0,1,33.238887786865234,32.57918357849121,32.863974571228034,32.911181449890144,32.911717891693115
64,352,5,12,5,2,0,1,1,97.38492965698242,96.85063362121582,97.07975387573242,97.10233211517334,97.09846973419191
40,490,2,6,3,2,0,0,0,36.421775817871094,35.25733947753906,35.37690639495849,35.495615005493164,35.409629344940186
54,27,1,294,230,2,1,0,0,4.450798034667969,4.208326339721681,4.344463348388672,4.33495044708252,4.336297512054443
19,156,1,10,31,2,0,1,1,3.21650505065918,2.495765686035156,2.598404884338379,2.6468992233276367,2.594590187072754
58,368,2,8,22,4,0,0,1,12.074470520019533,11.48533821105957,11.53278350830078,11.613726615905762,11.572182178497314
51,114,3,50,4,4,0,1,1,14.683961868286133,10.71310043334961,12.926816940307615,12.86921501159668,12.911885976791382
64,164,6,40,42,1,0,0,0,690.1943683624268,669.1157817840576,680.15456199646,679.8222064971924,679.8639893531798
47,379,3,8,10,2,1,1,1,37.197113037109375,36.99994087219238,37.12093830108642,37.1124267578125,37.115901708602905
60,202,3,32,31,2,1,0,1,45.07327079772949,44.85249519348145,45.012831687927246,45.00625133514404,45.01709342002869
44,284,2,12,33,2,1,0,0,27.48966217041016,27.01258659362793,27.17185020446777,27.19006538391113,27.174800634384155
43,259,2,37,15,1,0,1,1,110.00204086303712,109.5561981201172,109.71963405609131,109.72456932067871,109.7109317779541
2,299,7,28,4,4,0,1,1,4.202127456665038,3.347396850585937,3.561854362487793,3.6814451217651367,3.658115863800049
10,59,7,140,10,3,1,0,0,6.221294403076173,5.904197692871094,6.0973167419433585,6.081986427307129,6.086796522140503
18,188,1,50,39,2,1,1,1,5.731344223022461,5.138158798217773,5.220532417297363,5.293822288513184,5.25858998298645
50,303,1,12,13,4,0,0,1,6.6072940826416025,5.745649337768555,6.112337112426758,6.106996536254883,6.089627742767334
54,449,3,5,2,1,1,0,0,294.6875095367432,293.75576972961426,294.2324876785278,294.2257165908813,294.226735830307
11,486,7,19,14,2,0,1,0,94.22683715820312,92.95439720153809,93.61636638641356,93.62025260925293,93.62766146659851
42,289,7,19,4,1,0,0,1,407.0334434509277,397.1939086914063,399.3762731552124,400.5444049835205,400.1520872116089
38,418,4,3,20,3,0,1,1,24.45578575134277,23.86760711669922,23.95486831665039,23.986530303955078,23.942738771438602
61,7,2,69,927,4,1,0,0,0.7371902465820312,0.5090236663818359,0.5815029144287109,0.5983829498291016,0.5922019481658936
21,173,1,44,19,4,0,0,0,1.8923282623291016,1.486063003540039,1.6341209411621094,1.6547918319702148,1.646190881729126
17,127,3,3,33,4,1,1,1,1.0666847229003906,0.7905960083007812,0.8840560913085938,0.902867317199707,0.8964240550994873
41,380,1,11,3,1,0,1,0,23.644685745239254,22.63665199279785,22.7433443069458,22.835516929626465,22.759228944778442
50,449,6,10,15,2,1,1,0,197.94702529907227,196.9430446624756,197.5725889205933,197.5629091262817,197.5923776626587
9,119,3,61,72,2,1,0,1,8.525848388671875,8.188009262084961,8.241057395935059,8.264565467834473,8.241474628448486
30,85,4,100,75,4,1,0,0,11.93380355834961,11.450767517089846,11.56473159790039,11.589741706848145,11.564105749130249
47,463,1,11,8,3,1,1,0,23.66447448730469,22.74942398071289,22.94766902923584,23.034334182739254,22.991180419921875
39,454,5,16,11,1,0,1,1,512.9003524780273,509.9976062774658,511.32893562316895,511.3978624343872,511.38508319854736
7,305,1,30,29,4,0,1,0,1.6927719116210938,1.5249252319335938,1.5722513198852541,1.5843629837036133,1.5782415866851809
37,242,1,30,7,3,0,0,0,6.001472473144531,5.61976432800293,5.927562713623048,5.86082935333252,5.873382091522218
29,145,1,42,50,4,0,1,1,2.249717712402344,1.9297599792480469,2.0742416381835938,2.0752429962158203,2.071619033813477
12,269,6,24,2,3,0,0,1,25.13670921325684,15.433073043823242,21.031975746154785,20.67880630493164,20.777285099029537
44,181,3,44,9,2,1,0,1,26.914119720458984,26.510238647460934,26.70156955718994,26.694011688232425,26.689469814300537
40,79,5,40,107,4,0,1,0,9.272336959838867,9.011507034301758,9.140253067016602,9.134745597839355,9.132951498031618
22,388,2,13,5,4,0,0,1,6.086587905883789,5.635976791381836,5.9528350830078125,5.947399139404298,5.968928337097168
62,311,6,13,30,2,1,1,0,212.6471996307373,212.07404136657715,212.48352527618408,212.44313716888428,212.46376633644104
4,421,6,9,8,4,0,1,0,3.383398056030273,3.11136245727539,3.2806396484375,3.2633304595947266,3.2673180103302
43,246,6,9,30,2,0,0,1,66.24102592468262,65.81497192382811,66.08283519744873,66.04549884796143,66.04987382888794
56,499,2,1,16,4,1,1,0,26.447772979736328,25.902271270751953,26.01337432861328,26.07293128967285,26.04740858078003
51,219,7,27,32,4,1,1,1,51.32126808166504,50.54116249084473,50.653815269470215,50.75075626373291,50.705641508102424
20,219,1,31,36,3,0,0,1,4.076957702636719,3.5789012908935547,3.668785095214844,3.717517852783203,3.68991494178772
7,392,4,7,8,4,0,1,1,2.8975009918212886,2.1622180938720703,2.309799194335937,2.344369888305664,2.29799747467041
43,314,6,6,23,2,1,0,0,65.17410278320311,64.88132476806639,65.03033638000488,65.04032611846924,65.04347920417786
31,490,4,18,6,1,0,1,1,276.53098106384283,273.0355262756348,273.90885353088385,274.19543266296387,274.04847741127014
20,158,4,38,54,1,0,0,1,102.55742073059082,101.80449485778809,102.19144821166992,102.16708183288574,102.1636128425598
25,202,1,42,14,3,0,1,0,3.287792205810547,3.052234649658203,3.1821727752685547,3.1741857528686523,3.1752288341522217
21,172,1,55,39,4,0,0,1,2.313375473022461,2.0155906677246094,2.1524429321289062,2.146625518798828,2.142161130905152
13,292,2,17,33,3,0,1,0,6.1533451080322275,5.621194839477539,5.997657775878906,5.953478813171388,5.970031023025513
33,484,1,10,2,3,1,0,0,13.352155685424805,12.397527694702148,13.05234432220459,12.919378280639648,12.930512428283693
19,395,3,3,11,4,1,1,1,5.3353309631347665,5.01251220703125,5.191445350646973,5.192041397094727,5.196571350097656
45,423,1,20,10,3,1,1,0,23.91338348388672,22.45783805847168,22.84407615661621,22.97236919403076,22.91905879974365
16,288,4,24,5,1,1,1,0,67.02828407287598,65.95683097839354,66.49386882781982,66.49816036224365,66.49956107139586
48,309,4,19,12,4,1,1,0,17.253398895263672,16.560077667236328,16.658902168273926,16.719889640808105,16.673177480697632
8,269,2,24,1,1,1,1,1,14.945268630981445,13.057708740234375,14.705419540405273,14.450502395629885,14.562755823135376
24,476,3,7,10,4,0,0,0,11.759757995605467,11.440515518188475,11.464595794677734,11.497068405151367,11.471301317214966
9,218,4,5,3,4,0,0,0,1.0356903076171875,0.8580684661865234,0.882267951965332,0.9004592895507812,0.8888542652130127
47,66,1,127,73,3,1,1,1,2.437829971313477,2.279281616210937,2.3213624954223637,2.331256866455078,2.324432134628296
23,85,1,102,111,3,0,1,1,2.3355484008789062,2.1278858184814453,2.230525016784668,2.222728729248047,2.220481634140014
50,403,6,13,2,1,0,1,1,573.7197399139403,564.3422603607178,570.7467794418335,569.2246437072754,569.273054599762
1,97,5,89,100,4,0,1,1,1.180410385131836,1.003742218017578,1.0883808135986328,1.0925054550170898,1.0926127433776855
57,58,2,166,125,4,1,0,1,7.104635238647461,6.746053695678711,6.882667541503906,6.889677047729492,6.880760192871094
37,346,3,3,1,4,0,0,1,8.094072341918945,7.4973106384277335,7.561802864074707,7.701659202575684,7.678151130676269
51,141,4,52,32,4,1,0,0,15.064477920532227,14.426946640014648,14.617443084716795,14.679217338562012,14.662593603134155
54,403,2,11,18,3,0,0,1,31.239748001098636,30.79986572265625,30.940890312194824,30.94906806945801,30.93138337135315
33,216,6,15,37,4,0,1,0,17.329931259155273,16.791820526123047,16.916751861572266,16.94958209991455,16.921758651733402
15,245,3,33,22,3,0,1,0,7.704734802246094,7.4295997619628915,7.6378583908081055,7.5882911682128915,7.59357213973999
63,371,2,25,3,2,1,1,1,59.897422790527344,58.74061584472656,59.03410911560058,59.1695785522461,59.13221836090088
11,436,1,21,8,1,1,0,1,11.551618576049805,11.191844940185547,11.395096778869627,11.391091346740724,11.395931243896484
36,238,7,41,10,4,0,0,1,44.957876205444336,42.77968406677246,42.89472103118897,43.23928356170654,43.08190941810608
43,386,5,12,22,2,0,1,1,122.86901473999023,122.56765365600586,122.69008159637451,122.70660400390624,122.7036714553833
41,422,4,21,9,4,1,0,0,29.74057197570801,28.88345718383789,29.18362617492676,29.1926383972168,29.162794351577762
3,50,1,151,16,1,0,1,1,0.4913806915283203,0.2620220184326172,0.35130977630615234,0.3564119338989258,0.35133957862854004
54,477,3,8,11,3,0,1,1,30.81226348876953,30.649185180664066,30.74014186859131,30.726003646850586,30.724823474884033
57,507,3,5,18,3,0,1,0,71.65050506591797,71.15888595581055,71.36869430541992,71.40388488769531,71.40368223190308
39,269,4,11,31,2,0,1,0,50.64654350280762,49.56269264221192,49.96311664581299,49.97034072875977,49.93677139282226
2,104,4,47,92,2,0,0,0,2.3739337921142583,2.2459030151367188,2.2928714752197266,2.303314208984375,2.3016631603240967
47,354,3,4,19,2,1,1,0,61.76900863647461,61.15412712097168,61.508774757385254,61.52453422546387,61.54027581214905
27,279,4,24,12,2,0,1,1,31.66437149047852,30.12704849243164,30.420422554016113,30.53352832794189,30.442982912063602
46,419,1,16,2,4,0,1,0,8.826732635498047,7.8482627868652335,8.272647857666017,8.304023742675781,8.295655250549316
6,169,3,37,25,3,0,0,1,2.359628677368164,2.1145343780517583,2.215743064880371,2.230548858642578,2.2289156913757324
18,441,7,10,1,3,0,0,0,54.81648445129394,52.46329307556152,53.6571741104126,53.60183715820313,53.59232425689697
21,15,2,240,550,4,1,1,0,1.474618911743164,1.2331008911132812,1.2894868850708008,1.322484016418457,1.3146400451660156
53,22,5,248,208,1,0,0,0,105.95965385437012,105.25012016296387,105.44323921203613,105.46307563781738,105.42762279510498
20,51,3,2,174,3,0,1,0,0.8208751678466797,0.6034374237060547,0.6997585296630859,0.707697868347168,0.7065832614898682
38,352,5,25,18,1,0,1,1,653.9440155029298,651.2517929077147,651.9187688827515,652.1815299987792,652.0774364471437
45,503,1,15,12,3,1,0,1,31.97741508483887,31.8598747253418,31.93020820617676,31.92436695098877,31.92579746246338
52,488,4,7,16,4,1,0,0,25.940656661987305,25.778770446777344,25.911688804626465,25.888347625732425,25.895506143569946
27,93,1,56,60,4,1,0,1,1.1126995086669922,0.9801387786865234,1.0476112365722656,1.0517120361328125,1.0530352592468262
14,29,1,115,188,4,1,0,0,0.3802776336669922,0.2596378326416016,0.30553340911865234,0.3030061721801758,0.2987682819366455
8,455,2,2,5,3,0,0,1,3.242969512939453,2.97236442565918,3.064751625061035,3.0698537826538086,3.060400485992432
38,478,5,5,4,2,1,1,1,86.62891387939453,86.04621887207031,86.41135692596436,86.36009693145752,86.3657295703888
50,316,7,9,27,4,0,0,1,37.18018531799317,35.59136390686035,35.75682640075684,35.882353782653816,35.75649857521057
19,287,7,27,7,4,1,1,0,23.17714691162109,22.116661071777344,22.46081829071045,22.53715991973877,22.509723901748657
18,79,3,91,95,2,0,1,0,13.276100158691404,13.044595718383787,13.154268264770508,13.15147876739502,13.149261474609375
51,254,3,11,9,2,0,1,0,27.331113815307614,26.6568660736084,26.86882019042969,26.86572074890137,26.83365345001221
52,187,6,8,29,1,1,1,0,160.13002395629886,159.58023071289062,159.87813472747803,159.87091064453125,159.87485647201538
6,370,1,9,8,1,0,1,1,2.8543472290039062,2.264976501464844,2.291560173034668,2.346110343933105,2.292722463607788
41,310,2,20,13,2,1,0,0,22.42469787597656,22.058963775634766,22.21059799194336,22.205376625061035,22.196263074874878
21,444,6,14,4,4,1,1,1,21.885395050048828,20.96414566040039,21.46005630493164,21.45833969116211,21.466732025146484
58,366,7,4,15,3,0,0,0,46.494483947753906,46.26679420471192,46.38051986694336,46.39103412628174,46.39363288879394
3,87,1,106,111,3,1,1,0,0.5857944488525391,0.3833770751953125,0.4599094390869141,0.4649639129638672,0.4600584506988525
56,397,1,7,20,2,0,1,1,59.17739868164063,58.59375,58.71367454528809,58.7510347366333,58.71739983558655
30,139,7,50,1,4,0,0,0,19.848346710205078,12.120485305786133,17.868995666503906,16.983723640441895,17.233550548553467
61,327,4,5,27,1,1,0,1,261.18946075439453,260.1273059844971,260.5971097946167,260.62817573547363,260.6206238269806
49,236,5,25,4,3,0,0,1,31.88037872314453,31.29816055297852,31.61883354187012,31.61275386810303,31.618624925613407
